BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
-0.00142368086717611,0.00521806509602458,-4.90221628539616e-20,1.26142360625723e-20
-0.0014295102017826,0.00521371395669663,-4.50791190178178e-06,-2.93281065984855e-06
-0.00143457659689048,0.00521200926375444,-9.28166308539075e-06,-4.09700179128632e-06
-0.00143871315948446,0.0052113297707635,-1.34554555524629e-05,-4.3782299651604e-06
-0.00144335040112438,0.00520805151510546,-1.70195917382434e-05,-6.43453147681902e-06
-0.00145064601007974,0.00520060093406444,-2.22089090098579e-05,-1.18029689389569e-05
-0.00145833500971407,0.00519268543676647,-3.0470143327056e-05,-2.00506714647326e-05
-0.00146714457673696,0.00518162281403677,-3.92058475585685e-05,-3.04394154309813e-05
-0.00147372492991238,0.00516759187982034,-4.40889316049426e-05,-4.2666427232149e-05
-0.00147432097639566,0.00515416891301685,-4.38528608793991e-05,-5.51500401574406e-05
-0.0014712215346826,0.00514484674601833,-4.02296556841548e-05,-6.39774204595947e-05
-0.0014643908419842,0.00514311821121682,-3.39797230952691e-05,-6.54338064892789e-05
-0.00145586737727328,0.00514717132730313,-2.44070178018395e-05,-5.97154205707208e-05
-0.00144644984283744,0.00515472919671113,-1.2813953750253e-05,-5.08852553821785e-05
-0.00143523224802209,0.00516300232189907,-2.51483186028097e-06,-4.2666601610433e-05
-0.00142666109959251,0.00517010719597979,5.86506469504912e-06,-3.52145994649189e-05
-0.00141776808606196,0.00517665178636621,1.53189286250303e-05,-2.67130432987651e-05
-0.00140954264459268,0.0051855686417561,2.61927416913642e-05,-1.72697103433266e-05
-0.00140384444021251,0.0051920178647052,3.22560479710887e-05,-9.86057842276585e-06
-0.00140175827752103,0.00519682199936044,2.69891962751485e-05,-7.23332464658324e-06
-0.00142873534135433,0.00518949062761608,1.24029340575477e-05,-8.61897537305602e-06
-0.00143599518752069,0.00519177944611188,-2.1468346340894e-06,-9.80401577442941e-06
-0.00144345768949137,0.00519374639950671,-9.617114001056e-06,-6.25075656354486e-06
-0.0014473319916327,0.0052022460223583,-1.06193869341679e-05,3.5155876757009e-06
-0.0014458061126355,0.00521533520313115,-9.33223721013462e-06,1.6838691036636e-05
-0.00144321927089806,0.00522706539792212,-7.69615115732423e-06,2.92168707306229e-05
-0.00144083508496494,0.00523597033238234,-4.9121672039015e-06,3.83134408537096e-05
