BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
-0.00158594856178454,0.000781929539557072,-5.48090973304029e-20,-2.33348289513719e-20
-0.00158522138507494,0.000787818478811888,-2.60254548927355e-06,1.0731956526663e-05
-0.00158514985949694,0.000793683576207374,-2.42309627680236e-06,2.08630357576818e-05
-0.00157769927845593,0.000797379064403716,3.02881873507642e-06,2.8779476337836e-05
-0.00156297693031889,0.000796937990006089,1.4545577050583e-05,3.3837560508845e-05
-0.00154563197765541,0.00079725985510706,3.00737796116148e-05,3.80450136167868e-05
-0.00152893075519387,0.000798714208526266,4.57186772289535e-05,4.36036127595477e-05
-0.00151444682565015,0.000799369859657875,5.81451067291214e-05,4.95525184429773e-05
-0.00150387296103674,0.000798845338752588,6.59956758877994e-05,5.30659074030993e-05
-0.00149849662175754,0.000795722055180195,6.9740090065004e-05,5.37699334690576e-05
-0.00149555215213014,0.000791347073992912,7.11650875820076e-05,5.44953479192549e-05
-0.00149198779416012,0.000790941762384281,7.26200912199405e-05,5.73706586594481e-05
-0.00148757705018384,0.000789678143839725,7.51503537726884e-05,6.1029462596115e-05
-0.00148352393409752,0.000787544297429579,7.68485856124689e-05,6.24362869862435e-05
-0.00148469218520476,0.000781512307018775,7.44063481966383e-05,6.02315171877492e-05
-0.00148968705473465,0.000773298786479162,6.7282551653388e-05,5.5693741801031e-05
-0.00149655351022205,0.00076423887993329,5.93217800738436e-05,5.13862809587989e-05
-0.00149717339856466,0.000759697005730689,5.50779486228856e-05,4.91600617706758e-05
-0.00149645814278472,0.00075558428499605,5.53105202774904e-05,4.84374963603898e-05
-0.00149354943594631,0.000748848959734974,5.7156188529423e-05,4.62814866303247e-05
-0.00148999699890596,0.000740397020602049,5.73415823520497e-05,4.03766930009956e-05
-0.00149269112901039,0.000729823155988643,5.30178310801908e-05,3.20980253369309e-05
-0.00150465974239467,0.000719153923937912,4.05617962367742e-05,2.51659370307504e-05
-0.00152535447629419,0.00071219210101319,1.75137236196891e-05,2.1070235808882e-05
-0.00155366668425004,0.000706398529195698,-1.28706569522213e-05,1.77548654609578e-05
-0.00158132324107428,0.000700330775995897,-4.19272352992268e-05,1.34358328785812e-05
-0.00160064706806225,0.000693512004227162,-6.28930278323546e-05,9.30939983326435e-06
-0.00161316404421115,0.000687778037057998,-7.64347666430202e-05,6.8180821349644e-06
-0.0016216755879924,0.000684845488360255,-8.70951755208222e-05,4.34816865915914e-06
-0.00162858972719847,0.000678050558450851,-9.63152111982723e-05,-7.98108507888688e-07
-0.00163415680135231,0.000667178670595805,-0.000102060263745181,-8.42768705630185e-06
