BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
-0.000655865708343131,0.00571589503979057,3.75678019232122e-20,6.82519220967509e-21
-0.0006622910894329,0.00571711097461647,-5.28025156537002e-06,3.93051893242044e-06
-0.000668072740320727,0.00571746860250643,-9.39396471078072e-06,6.71999904222745e-06
-0.000671947042462053,0.00571693216067148,-1.20872988250835e-05,8.72065019167911e-06
-0.000675761739955052,0.00571734939320978,-1.43921168228791e-05,1.18735824422759e-05
-0.000679922144408354,0.00572065149072716,-1.76769099813041e-05,1.73754830030642e-05
-0.000685739558085177,0.0057231310440976,-2.19247782028857e-05,2.31120429176385e-05
-0.000690949004349053,0.00572295223015262,-2.5400535038421e-05,2.50052219649325e-05
-0.000692462962416587,0.00571780238853707,-2.65163177296041e-05,2.15797656880002e-05
-0.000693094771688865,0.00570772920296962,-2.56157537394978e-05,1.55652958167588e-05
-0.00069367889724248,0.00570048127773292,-2.43746482576382e-05,1.01980587649381e-05
-0.000693583529805155,0.00569484267800109,-2.3837652616972e-05,5.98507847227272e-06
-0.000694596808826733,0.005688178878318,-2.36480002814457e-05,2.46978512785163e-06
-0.000695240539028677,0.00568333898087376,-2.28017455286213e-05,9.43255689672916e-07
-0.000694084208851111,0.00568462644127765,-2.03996383387055e-05,3.0494431772318e-06
-0.000689721148593494,0.00568754706904573,-1.59811289194365e-05,8.14329003652488e-06
-0.000685799162733505,0.00569000278055684,-1.00801153324984e-05,1.43866188599207e-05
-0.000681161921093578,0.00569589171981166,-4.45163202303196e-06,2.13218827271573e-05
-0.00067753795847523,0.00570173297534781,-8.85039995039726e-07,2.90179310687485e-05
-0.000678074400310183,0.00570577417050446,4.18190624806884e-07,3.58589735673599e-05
-0.000678384344481489,0.00570824180294524,7.42027883895612e-07,4.00458953803381e-05
-0.000678229372395836,0.00570896897965485,1.21256770147481e-06,4.25853777779738e-05
-0.000678765814230788,0.00571017299355107,2.032983179666e-06,4.57001099900413e-05
-0.000677657167771886,0.00571088824933101,3.3269817408414e-06,4.84747322760209e-05
-0.000676238577141677,0.00570868287734287,5.64001024010443e-06,4.73410718449542e-05
-0.000673496763318584,0.00570026670099894,9.06723765989145e-06,4.13651283170806e-05
-0.000670087377434216,0.00569142137118705,1.26407362404057e-05,3.38845442081112e-05
-0.000668156186828386,0.00568462644127765,1.52118188924542e-05,2.77547501027146e-05
-0.000667595903134102,0.00567613873935573,1.64790988480508e-05,2.18408172840972e-05
-0.000667381326400121,0.0056672695676845,1.67112682991196e-05,1.3954900099751e-05
-0.000668442289140361,0.00565756593093669,1.60189583641334e-05,4.78590320508885e-06
-0.000670313875097863,0.0056471589593386,1.44364305996337e-05,-3.56788884651366e-06
-0.000672960321483631,0.00563867125741668,1.21968235222069e-05,-1.14521304517006e-05
-0.000676000158548364,0.00562766823933531,9.33504721460282e-06,-2.12654349940343e-05
