BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
-0.00164015302897412,0.00617704428297545,2.70643968029681e-21,1.57956523365361e-20
-0.00164585123335428,0.00618407763147817,-4.9077251520577e-06,8.88813566544634e-06
-0.00164817581463908,0.00619307793337571,-6.6802370329614e-06,1.84348336056853e-05
-0.00164633999147057,0.00620319880266182,-4.5077774342849e-06,2.91229491610928e-05
-0.00164241800561059,0.00621261633709766,-1.36297042586558e-07,3.96167764892634e-05
-0.00163961658713916,0.00621720589501893,4.07166845602103e-06,4.69739300016447e-05
-0.0016369701407534,0.00622022189022433,7.23172744593806e-06,5.04561551062144e-05
-0.00163338194092404,0.00622414387608432,1.01731838282627e-05,5.34598834092069e-05
-0.00163123617358423,0.00622729100151604,1.39322532391355e-05,5.9110408740063e-05
-0.00162792215513719,0.00623128451295403,1.84363383702464e-05,6.53456084981491e-05
-0.00162322530884894,0.00623408593142545,2.26594516430264e-05,6.75184432594611e-05
-0.00162079343919715,0.00623127259202436,2.54927772166148e-05,6.47823591084896e-05
-0.00162149677404742,0.00622488297372359,2.61070574402665e-05,5.98631877627898e-05
-0.00162444124367483,0.00621573962067006,2.40477122705462e-05,5.28891771483509e-05
-0.00162802944350418,0.00620369948170778,1.98228467394011e-05,4.06487801810071e-05
-0.00163401375019632,0.00618766583130752,1.51684860113737e-05,2.33853774491848e-05
-0.00163742313608069,0.00617055929723735,1.16185005082309e-05,6.83862489256083e-06
-0.00164219150794694,0.00615311897713655,8.55600752440451e-06,-5.98499212070775e-06
-0.00164729366584382,0.00613969601033306,3.83127775685042e-06,-2.0170252588682e-05
-0.0016513587028598,0.00613030231775655,-2.93891838950336e-06,-4.04293552804352e-05
-0.00166277895347947,0.00609139240332796,-8.70625382588936e-06,-6.05696803710997e-05
-0.00166143188842725,0.00609514749617264,-9.92702021177421e-06,-6.86526936425535e-05
-0.00165781984673857,0.00610228813304234,-6.73656190073989e-06,-6.22523183163396e-05
-0.00165643701889736,0.00610820091415649,-2.84476440107303e-06,-5.17037391305669e-05
-0.00165476808874417,0.00611393488132565,-1.32759812190219e-06,-4.67266121518748e-05
-0.00165508995384514,0.00611681974630473,-1.87663416518926e-06,-4.61180048974024e-05
-0.00165623436309304,0.00612032449962643,-2.47706027665371e-06,-4.36943042201564e-05
-0.00165656814912368,0.00612381733201845,-2.36025549461941e-06,-3.86382882052803e-05
-0.00165731916769261,0.00612821615506507,-2.38989897207922e-06,-3.46132492389859e-05
-0.0016581893955582,0.00613344944318828,-3.46135173523843e-06,-3.19474910871155e-05
-0.00166032324196835,0.00613931454058376,-5.57457911491486e-06,-2.67200901660981e-05
-0.00166344652554074,0.00614811218667699,-8.05309040845875e-06,-1.71759546260477e-05
-0.00166603336727818,0.00616062916282589,-9.89633705916587e-06,-6.56936596300344e-06
-0.00166555653009156,0.00616928375776313,-1.03614894914928e-05,9.20215780168253e-07
-0.00166587839519253,0.00617347992500543,-1.00144995157476e-05,3.96940610107673e-06
-0.00166713009280742,0.00617371834359874,-1.07974845314639e-05,3.27490453958289e-06
