BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
-0.00135592230295672,0.000527656109789378,2.12214002493529e-20,8.14367558150806e-22
-0.00136028536321434,0.000516450435903694,-1.04783800219108e-05,-1.27384015518214e-05
-0.00136438616301931,0.000503730803950477,-1.87574021857376e-05,-2.49977789089611e-05
-0.00136554249319687,0.000492310553330812,-2.56709093853556e-05,-3.61366280601933e-05
-0.00136666306058544,0.000485992460608033,-3.22194746275511e-05,-4.53977160662058e-05
-0.00136470802812028,0.000478398828411032,-3.56587870678231e-05,-5.24084210080326e-05
-0.00135605343318304,0.000473868875138096,-3.22003177017085e-05,-5.74927410831729e-05
-0.00134234436406758,0.000471258191541326,-2.29486329982869e-05,-6.08448091349656e-05
-0.00132664449969795,0.000472438363578222,-1.29700697603627e-05,-6.15520857112757e-05
-0.00131225593759155,0.000474905996019005,-3.70735766249676e-06,-5.8664818440902e-05
-0.00129524477095871,0.000481307535249444,9.34394965727659e-06,-5.35465722641261e-05
-0.00127006776750492,0.000486910372192286,2.8932058262868e-05,-4.95265375224916e-05
-0.00124536760123775,0.000488317041892829,4.97420829546028e-05,-4.79031025731338e-05
-0.00122679479281871,0.000493061571899746,6.37603182220768e-05,-4.54694098839061e-05
-0.00121579177473734,0.000501310855228356,6.95938525179027e-05,-3.79058600011401e-05
-0.00121061809126247,0.000514578849946192,7.18686585007246e-05,-2.52723561003351e-05
-0.00120579011474789,0.000529742272480862,7.27664291721234e-05,-1.23544535401612e-05
-0.00120379931949373,0.000539493592947339,6.98041132927958e-05,-3.54491117435116e-06
-0.00120778091000205,0.000545001062452856,6.26035008898774e-05,8.9277997330751e-07
-0.00121222741676732,0.000549829038967433,5.61426852747085e-05,3.20648833809901e-06
-0.00120940215643657,0.000551855597010588,5.42653009897697e-05,4.79622545790281e-06
-0.00120701797050345,0.000554788145708331,5.38290859935172e-05,5.73024987931133e-06
-0.00120955712852222,0.000558650526919992,4.89419236781667e-05,6.47163219882799e-06
-0.00121735341652354,0.000560438666369835,3.87016877304674e-05,8.52839794151919e-06
-0.00122597224867178,0.000567662749747202,2.73689095760408e-05,1.32187729967154e-05
-0.00123276717858119,0.000577938591118967,1.84378868746465e-05,2.00599166523845e-05
-0.00123730905278379,0.000584423576857065,1.18854518403887e-05,2.61220682249787e-05
-0.0012413264060811,0.000587952172038089,6.61261794614447e-06,2.72225368472718e-05
-0.00124386556409988,0.000584042107107765,2.56636489961665e-06,2.09639559791815e-05
-0.00124462850359848,0.000574958358702562,6.42979164455195e-08,9.12142003868923e-06
-0.00124485500126213,0.000563919577832197,-1.30180481836179e-06,-3.83821183731635e-06
-0.00124664314071197,0.000554275545732709,-2.91787513290343e-06,-1.5024031252982e-05
-0.00124944455918339,0.000548017057658259,-6.8325911045245e-06,-2.49653402899315e-05
-0.00125583417748417,0.000540006192922961,-1.39581174028568e-05,-3.49058585975821e-05
-0.00126330860038451,0.000533771546707841,-2.16886928583816e-05,-4.38672723752873e-05
-0.00126816041875842,0.000529682667832533,-2.54612739050354e-05,-4.96826312308341e-05
-0.00126732595368182,0.000530695946854111,-2.47094477015728e-05,-5.18529785149773e-05
-0.00126727826996316,0.000533926518793495,-2.5120398887078e-05,-5.16901257755285e-05
-0.00127499111145682,0.000537550481411843,-3.1889588674971e-05,-4.98746598406137e-05
-0.00128762729690238,0.000544762643859544,-4.22296626205693e-05,-4.51311829019552e-05
-0.00129358776173519,0.000557482275812762,-4.82771030737253e-05,-3.53900421009329e-05
-0.00129243143155762,0.000576043163302133,-4.67526110839302e-05,-1.97525508665071e-05
-0.00128993995725751,0.000598418748284504,-4.17348299489375e-05,6.47852846634818e-08
-0.00128823526431532,0.000618910826379706,-3.77293473027954e-05,1.94818825111258e-05
-0.00128530271561758,0.000636899509245128,-3.43204037314828e-05,3.33121660342564e-05
-0.00128136880882793,0.000646328964610634,-2.91992063066363e-05,3.9975136797073e-05
