BCL,BCC,BCL_Filtered,BCC_Filtered
-,-,-,-
0.000119888789647149,0.000412273431555833,-1.40443444803064e-20,-9.39409968507024e-21
0.000122046477916627,0.000408959413108791,8.61647255245415e-06,2.29268914306326e-07
0.000115787989842176,0.000401926064606074,2.27891492525624e-06,-7.75536429831732e-06
9.82523023040475e-05,0.000383865856162659,-1.53987076783245e-05,-2.31492699553867e-05
7.25746198043e-05,0.00036276581065451,-3.27706236961452e-05,-4.15216304891261e-05
5.25593788957226e-05,0.000339400788509893,-4.95845799238319e-05,-6.32193884815794e-05
2.93731706960899e-05,0.000313675422291483,-7.20744349197113e-05,-8.81832176381444e-05
4.35113932795163e-06,0.000293433683719259,-9.4749938489672e-05,-0.000106091466286862
-7.20024151803502e-06,0.00029538871618442,-0.000102367583515913,-0.000102173283273087
3.87430214132679e-06,0.000321555156800458,-8.83703546966387e-05,-7.48177048635863e-05
2.92062776807712e-05,0.000353467485515325,-5.83196004791362e-05,-4.05598997762036e-05
7.18355221650316e-05,0.000375044368210099,-1.75647854225509e-05,-1.86783580074374e-05
0.000117290026980044,0.000377500079721217,2.87991894561966e-05,-1.49442692856311e-05
0.000146329411645497,0.000366568587217843,6.51125459300044e-05,-2.18693975191404e-05
0.000151789197432351,0.000359785578238104,7.50170699029316e-05,-2.95852004687403e-05
0.000151801118362017,0.000356447717931731,6.73748002597564e-05,-3.27388103063708e-05
0.000156974801836896,0.000356590769087718,7.08430216707344e-05,-3.02014414057395e-05
0.000158464918045099,0.000359392187559139,9.05742572381146e-05,-2.33751928837775e-05
0.000155425080980365,0.000368988535939964,9.04216411179695e-05,-1.58559830803411e-05
0.000148248681321662,0.000377523921580548,3.7351877292861e-05,-1.27422679744272e-05
-9.79900418514038e-06,0.000356209299338418,-5.18220094132225e-05,-1.83226081722165e-05
-4.63128117509372e-05,0.000351202508878857,-0.000131418221170713,-3.25839031960233e-05
-0.000103557116005249,0.000337541123482056,-0.000183660821800446,-4.8673001557997e-05
-0.000157308587867533,0.000323402900898629,-0.000226732892830263,-5.52875817997788e-05
-0.000194084655885974,0.000332021733046873,-0.000270825916563581,-4.51728396979574e-05
