Time_s,BCL_Filtered,BCC_Filtered
8.1555,3.88631288935316e-06,-3.59614627477976e-05
8.156,3.83045488890625e-06,-3.80559282948643e-05
8.1565,3.45592467460038e-06,-3.87305445342594e-05
8.157,1.89476582185929e-06,-3.90793848861446e-05
8.1575,-7.26262800167125e-07,-3.90579613976976e-05
8.158,-3.2616108906872e-06,-3.78374344702641e-05
8.1585,-4.68535960265658e-06,-3.47817538470878e-05
8.159,-5.0676017521857e-06,-2.99400857827062e-05
8.1595,-5.16890608911087e-06,-2.42503909115005e-05
8.16,-5.27862677290929e-06,-1.95060826943997e-05
8.1605,-4.87554929168415e-06,-1.71796963251367e-05
8.161,-3.55540792849464e-06,-1.66178260073033e-05
8.1615,-1.99661971861491e-06,-1.5177928945258e-05
8.162,-1.51081404450035e-06,-1.08629477234085e-05
8.1625,-2.47385731616727e-06,-4.169048761383e-06
8.163,-3.72395303465892e-06,3.10241882721649e-06
8.1635,-3.97543620017216e-06,9.88150465771075e-06
8.164,-3.35096004273701e-06,1.60928372675604e-05
8.1645,-2.89158636162886e-06,2.18068645898772e-05
8.165,-3.01151393428822e-06,2.68145554987752e-05
8.1655,-3.19075692936489e-06,3.05832376981883e-05
8.166,-2.86061975749691e-06,3.23510699199868e-05
8.1665,-1.91538638157955e-06,3.15471997279852e-05
8.167,-5.80876873942281e-07,2.80688436176674e-05
8.1675,8.08357711654594e-07,2.20980319504621e-05
8.168,2.14600690269158e-06,1.42339931256333e-05
8.1685,3.73443457589615e-06,5.98580104662512e-06
8.169,5.69040222044554e-06,-7.76989404396637e-07
8.1695,7.30775087873446e-06,-5.47187794515146e-06
8.17,7.66919104025991e-06,-9.32541508221497e-06
8.1705,6.80913901861432e-06,-1.3711706284244e-05
8.171,5.65184169449343e-06,-1.83403486942969e-05
8.1715,4.80337146464696e-06,-2.15024096257273e-05
8.172,3.79756371088105e-06,-2.1869035679635e-05
8.1725,1.59097528958353e-06,-1.97070073725988e-05
8.173,-2.19427542066533e-06,-1.63936962002222e-05
8.1735,-6.44314959090375e-06,-1.29714524812741e-05
8.174,-9.19447009574064e-06,-9.28002874099749e-06
8.1745,-9.33362160087347e-06,-4.49592447912835e-06
8.175,-7.44689525228886e-06,1.67081128281855e-06
8.1755,-4.93389726505842e-06,8.66638368873105e-06
8.176,-2.65517627003914e-06,1.59237257345606e-05
8.1765,-6.11580940696452e-07,2.34219340303236e-05
8.177,1.45879749124497e-06,3.11980869914786e-05
8.1775,3.47891614923564e-06,3.86330575808121e-05
8.178,4.76592908508859e-06,4.41403804658672e-05
8.1785,4.22364036343612e-06,4.52878332634302e-05
8.179,1.27710782301968e-06,3.99730021611754e-05
8.1795,-3.15194486044644e-06,2.86054620280664e-05
8.18,-7.13788503371986e-06,1.49700847115532e-05
8.1805,-9.55230257743912e-06,3.82601599342656e-06
8.181,-1.1024233012385e-05,-2.87314507826943e-06
8.1815,-1.29330869500774e-05,-7.10453689491208e-06
8.182,-1.57357223272229e-05,-1.20361880379454e-05
8.1825,-1.83427869826589e-05,-1.8640662235138e-05
8.183,-1.89116826115491e-05,-2.52993622777419e-05
8.1835,-1.64013521160317e-05,-3.01478025567083e-05
8.184,-1.17811099834704e-05,-3.3054831214306e-05
8.1845,-7.56285892788229e-06,-3.53598654896528e-05
8.185,-5.48044347725487e-06,-3.82213315759079e-05
8.1855,-4.60106245844349e-06,-4.15432354111035e-05
8.186,-2.39604200683007e-06,-4.44397143789957e-05
8.1865,2.28433852132729e-06,-4.62525989044637e-05
8.187,8.03206765721613e-06,-4.66630184871354e-05
8.1875,1.27243745922255e-05,-4.52309339125451e-05
8.188,1.56413203226886e-05,-4.15939079310777e-05
8.1885,1.73205769316085e-05,-3.58877131105842e-05
8.189,1.80891117602548e-05,-2.82512180441808e-05
8.1895,1.76548822665482e-05,-1.8257872880963e-05
8.19,1.60030805353457e-05,-5.82263269287559e-06
8.1905,1.39106982889229e-05,7.32559752275796e-06
8.191,1.2315381854302e-05,1.80384795113444e-05
8.1915,1.14087994247062e-05,2.42298068518509e-05
8.192,1.04255415158014e-05,2.68081521001188e-05
8.1925,8.44105304004278e-06,2.87893012261959e-05
8.193,5.72303432632374e-06,3.24673462139828e-05
8.1935,4.25866408388022e-06,3.7747294304085e-05
8.194,6.42709931319862e-06,4.31742365592719e-05
8.1945,1.28447825345603e-05,4.76821994800489e-05
8.195,2.16129298995937e-05,5.07442135352708e-05
8.1955,2.97769499663631e-05,5.18681997195557e-05
8.196,3.53696003593885e-05,5.12489489980468e-05
8.1965,3.77371024906541e-05,5.02002520632069e-05
8.197,3.60585399186783e-05,4.94573272705556e-05
8.1975,2.86210600017326e-05,4.75275403188454e-05
8.198,1.45420630638062e-05,4.2154722554589e-05
8.1985,-3.98975193737696e-06,3.31236462787455e-05
8.199,-2.19219660893943e-05,2.25083373670046e-05
8.1995,-3.41307108666546e-05,1.25989871712662e-05
8.2,-3.84823065368805e-05,4.58760331655978e-06
8.2005,-3.68923711550252e-05,-1.30059680069845e-06
8.201,-3.34651808491289e-05,-5.64330100929827e-06
8.2015,-3.11104363855985e-05,-9.73569569578949e-06
8.202,-2.97950840060938e-05,-1.47516663830717e-05
8.2025,-2.78270493385176e-05,-2.06233656541815e-05
8.203,-2.40299918050115e-05,-2.59355751423025e-05
8.2035,-1.83280098254051e-05,-2.90179008973923e-05
8.204,-1.09881744639333e-05,-2.91017655271202e-05
8.2045,-2.2213490860866e-06,-2.65495701970798e-05
8.205,7.31290867373413e-06,-2.23708640080989e-05
8.2055,1.60603348336031e-05,-1.78417806892784e-05
8.206,2.2206531996413e-05,-1.42342102184565e-05
8.2065,2.50439658124508e-05,-1.21152441189479e-05
8.207,2.53795965368135e-05,-1.088215616089e-05
8.2075,2.40470035059177e-05,-9.67707799548602e-06
8.208,2.02401807179949e-05,-8.63418033923917e-06
8.2085,1.22093212290547e-05,-8.55290747897715e-06
8.209,-1.19873401164669e-07,-9.83618307841793e-06
8.2095,-1.38343212986441e-05,-1.25730826875001e-05
8.21,-2.47463120849638e-05,-1.69210860927055e-05
8.2105,-3.02886556089328e-05,-2.23467950771337e-05
8.211,-3.07869607992703e-05,-2.71229538741954e-05
8.2115,-2.8361991953725e-05,-2.97271058245912e-05
8.212,-2.49320966221483e-05,-3.05236448019032e-05
8.2125,-2.11955787788773e-05,-3.11246156492679e-05
8.213,-1.71243823076095e-05,-3.18928878222276e-05
8.2135,-1.28425038345012e-05,-3.06932120012574e-05
8.214,-8.69377815832151e-06,-2.47423977022513e-05
8.2145,-4.79696446936039e-06,-1.37493973982537e-05
8.215,-1.02789909754938e-06,-7.65004373397103e-07
8.2155,2.6162729466048e-06,1.0343479470099e-05
8.216,5.83243003995728e-06,1.7978028743177e-05
8.2165,8.09219723560812e-06,2.32988943278671e-05
8.217,9.00214275181296e-06,2.82846011326747e-05
8.2175,8.84215108766488e-06,3.37272757405455e-05
8.218,8.51529486246408e-06,3.85140214192936e-05
8.2185,8.59984541862128e-06,4.02435914097276e-05
8.219,8.65826060686572e-06,3.69570024353421e-05
8.2195,7.84154511408507e-06,2.87599081787594e-05
8.22,6.08987147933073e-06,1.75728981731964e-05
8.2205,4.45546203353855e-06,5.44552587084448e-06
8.221,4.12643597913428e-06,-6.26316149288758e-06
8.2215,5.18850645159982e-06,-1.63167911325837e-05
8.222,6.49047966044253e-06,-2.33615377939284e-05
8.2225,6.81241486229952e-06,-2.67546280353664e-05
8.223,6.06783205127533e-06,-2.70961609096246e-05
8.2235,5.18986041124941e-06,-2.53294548377336e-05
8.224,4.89949843434915e-06,-2.14141210456771e-05
8.2245,5.00447574895093e-06,-1.44501815898495e-05
8.225,5.18929301351263e-06,-4.22587166985782e-06
8.2255,6.02351030545065e-06,7.93836336648264e-06
8.226,8.41574580115846e-06,2.00551489850302e-05
8.2265,1.20603005503236e-05,3.03625299646474e-05
