Time_s,BCL_Envelope_Smoothed,BCC_Envelope_Smoothed
6.16,7.3456195562177e-06,2.87661156515217e-05
6.1605,7.34816323189505e-06,2.88224298696202e-05
6.161,7.3506693255443e-06,2.88789040256222e-05
6.1615,7.35313729397166e-06,2.8935530921643e-05
6.162,7.35556659707358e-06,2.8992303328805e-05
6.1625,7.35795669788211e-06,2.90492139881348e-05
6.163,7.36030706261142e-06,2.91062556114606e-05
6.1635,7.36261716070499e-06,2.91634208823116e-05
6.164,7.36488646488407e-06,2.92207024568179e-05
6.1645,7.36711445119683e-06,2.92780929646106e-05
6.165,7.36930059906885e-06,2.9335585009723e-05
6.1655,7.3714443913543e-06,2.9393171171492e-05
6.166,7.37354531438845e-06,2.94508440054595e-05
6.1665,7.37560285804102e-06,2.95085960442739e-05
6.167,7.37761651577066e-06,2.95664197985915e-05
6.1675,7.37958578468048e-06,2.96243077579777e-05
6.168,7.38151016557474e-06,2.96822523918075e-05
6.1685,7.38338916301634e-06,2.97402461501657e-05
6.169,7.3852222853857e-06,2.97982814647464e-05
6.1695,7.38700904494044e-06,2.98563507497515e-05
6.17,7.38874895787623e-06,2.9914446402788e-05
6.1705,7.39044154438874e-06,2.99725608057652e-05
6.171,7.39208632873636e-06,3.00306863257897e-05
6.1715,7.39368283930441e-06,3.00888153160595e-05
6.172,7.3952306086698e-06,3.01469401167567e-05
6.1725,7.39672917366713e-06,3.02050530559389e-05
6.173,7.39817807545558e-06,3.02631464504286e-05
6.1735,7.39957685958664e-06,3.03212126067018e-05
6.174,7.40092507607309e-06,3.03792438217733e-05
6.1745,7.4022222794585e-06,3.0437232384082e-05
6.175,7.40346802888787e-06,3.0495170574373e-05
6.1755,7.40466188817908e-06,3.05530506665783e-05
6.176,7.40580342589504e-06,3.06108649286957e-05
6.1765,7.4068922154168e-06,3.06686056236649e-05
6.177,7.4079278350173e-06,3.07262650102423e-05
6.1775,7.40890986793581e-06,3.07838353438731e-05
6.178,7.40983790245331e-06,3.08413088775614e-05
6.1785,7.41071153196821e-06,3.0898677862738e-05
6.179,7.4115303550729e-06,3.09559345501265e-05
6.1795,7.41229397563096e-06,3.10130711906057e-05
6.18,7.41300200285464e-06,3.10700800360716e-05
6.1805,7.41365405138317e-06,3.11269533402956e-05
6.181,7.41424974136141e-06,3.11836833597808e-05
6.1815,7.41478869851889e-06,3.12402623546163e-05
6.182,7.41527055424945e-06,3.12966825893289e-05
6.1825,7.41569494569101e-06,3.13529363337325e-05
6.183,7.41606151580585e-06,3.1409015863775e-05
6.1835,7.4163699134611e-06,3.14649134623834e-05
6.184,7.41661979350941e-06,3.15206214203061e-05
6.1845,7.41681081686991e-06,3.15761320369532e-05
6.185,7.41694265060933e-06,3.16314376212345e-05
6.1855,7.4170149680231e-06,3.16865304923957e-05
6.186,7.41702744871659e-06,3.17414029808514e-05
6.1865,7.41697977868639e-06,3.1796047429017e-05
6.187,7.41687165040138e-06,3.18504561921381e-05
6.1875,7.4167027628839e-06,3.19046216391175e-05
6.188,7.41647282179066e-06,3.19585361533408e-05
6.1885,7.41618153949339e-06,3.20121921334996e-05
6.189,7.41582863515929e-06,3.20655819944122e-05
6.1895,7.41541383483123e-06,3.21186981678435e-05
6.19,7.41493687150731e-06,3.21715331033222e-05
6.1905,7.41439748522027e-06,3.22240792689562e-05
6.191,7.4137954231162e-06,3.22763291522461e-05
6.1915,7.4131304395327e-06,3.23282752608974e-05
6.192,7.41240229607646e-06,3.237991012363e-05
6.1925,7.4116107617001e-06,3.24312262909871e-05
6.193,7.41075561277825e-06,3.24822163361414e-05
6.1935,7.40983663318274e-06,3.25328728556999e-05
6.194,7.40885361435696e-06,3.25831884705076e-05
6.1945,7.40780635538925e-06,3.26331558264488e-05
6.195,7.40669466308519e-06,3.26827675952474e-05
6.1955,7.40551835203883e-06,3.27320164752655e-05
6.196,7.40427724470277e-06,3.27808951923001e-05
6.1965,7.40297117145694e-06,3.28293965003791e-05
6.197,7.40159997067617e-06,3.2877513182555e-05
6.1975,7.40016348879625e-06,3.29252380516979e-05
6.198,7.39866158037873e-06,3.29725639512865e-05
6.1985,7.39709410817412e-06,3.3019483756198e-05
6.199,7.39546094318354e-06,3.30659903734966e-05
6.1995,7.3937619647188e-06,3.31120767432206e-05
6.2,7.39199706046069e-06,3.31577358391679e-05
6.2005,7.39016612651573e-06,3.32029606696806e-05
6.201,7.38826906747088e-06,3.32477442784279e-05
6.2015,7.38630579644663e-06,3.32920797451879e-05
6.202,7.38427623514803e-06,3.33359601866275e-05
6.2025,7.38218031391383e-06,3.33793787570817e-05
6.203,7.38001797176365e-06,3.34223286493313e-05
6.2035,7.37778915644295e-06,3.34648030953782e-05
6.204,7.37549382446614e-06,3.35067953672212e-05
6.2045,7.3731319411573e-06,3.35482987776286e-05
6.205,7.37070348068884e-06,3.35893066809101e-05
6.2055,7.36820842611795e-06,3.36298124736874e-05
6.206,7.36564676942072e-06,3.36698095956624e-05
6.2065,7.36301851152393e-06,3.37092915303847e-05
6.207,7.36032366233465e-06,3.37482518060172e-05
6.2075,7.35756224076721e-06,3.37866839960994e-05
6.208,7.35473427476802e-06,3.38245817203099e-05
6.2085,7.35183980133782e-06,3.3861938645226e-05
6.209,7.34887886655147e-06,3.38987484850825e-05
6.2095,7.34585152557525e-06,3.39350050025276e-05
6.21,7.34275784268177e-06,3.39707020093769e-05
6.2105,7.33959789126213e-06,3.40058333673661e-05
6.211,7.33637175383569e-06,3.40403929889e-05
6.2115,7.33307952205725e-06,3.40743748378004e-05
6.212,7.32972129672159e-06,3.41077729300511e-05
6.2125,7.32629718776542e-06,3.41405813345398e-05
6.213,7.32280731426674e-06,3.41727941737989e-05
6.2135,7.31925180444163e-06,3.42044056247415e-05
6.214,7.31563079563826e-06,3.42354099193965e-05
6.2145,7.3119444343284e-06,3.42658013456392e-05
6.215,7.30819287609627e-06,3.42955742479198e-05
6.2155,7.30437628562459e-06,3.4324723027988e-05
6.216,7.30049483667829e-06,3.43532421456151e-05
6.2165,7.29654871208523e-06,3.43811261193116e-05
6.217,7.29253810371449e-06,3.44083695270423e-05
6.2175,7.28846321245196e-06,3.44349670069368e-05
6.218,7.28432424817328e-06,3.44609132579963e-05
6.2185,7.28012142971416e-06,3.44862030407975e-05
6.219,7.27585498483808e-06,3.45108311781905e-05
6.2195,7.27152515020133e-06,3.45347925559939e-05
6.22,7.26713217131551e-06,3.45580821236849e-05
6.2205,7.26267630250741e-06,3.45806948950848e-05
6.221,7.25815780687625e-06,3.460262594904e-05
6.2215,7.25357695624848e-06,3.46238704300979e-05
6.222,7.24893403112991e-06,3.46444235491779e-05
6.2225,7.24422932065542e-06,3.46642805842369e-05
6.223,7.23946312253597e-06,3.46834368809298e-05
6.2235,7.23463574300337e-06,3.47018878532643e-05
6.224,7.2297474967524e-06,3.47196289842503e-05
6.2245,7.22479870688051e-06,3.4736655826543e-05
6.225,7.21978970482519e-06,3.47529640030801e-05
6.2255,7.2147208302988e-06,3.47685492077137e-05
6.226,7.20959243122117e-06,3.47834072058344e-05
6.2265,7.20440486364975e-06,3.47975338349905e-05
6.227,7.19915849170758e-06,3.48109250054994e-05
6.2275,7.1938536875089e-06,3.48235767010533e-05
6.228,7.18849083108251e-06,3.4835484979317e-05
6.2285,7.18307031029304e-06,3.48466459725194e-05
6.229,7.17759252076006e-06,3.48570558880376e-05
6.2295,7.17205786577493e-06,3.48667110089737e-05
6.23,7.16646675621584e-06,3.48756076947235e-05
6.2305,7.16081961046064e-06,3.48837423815391e-05
6.231,7.15511685429777e-06,3.48911115830819e-05
6.2315,7.1493589208354e-06,3.48977118909691e-05
6.232,7.14354625040849e-06,3.4903539975311e-05
6.2325,7.13767929048432e-06,3.49085925852414e-05
6.233,7.13175849556607e-06,3.49128665494381e-05
6.2335,7.12578432709484e-06,3.49163587766365e-05
6.234,7.11975725334997e-06,3.4919066256133e-05
6.2345,7.11367774934794e-06,3.49209860582807e-05
6.235,7.10754629673959e-06,3.49221153349758e-05
6.2355,7.1013633837061e-06,3.4922451320135e-05
6.236,7.0951295048534e-06,3.49219913301632e-05
6.2365,7.08884516110549e-06,3.49207327644124e-05
6.237,7.08251085959629e-06,3.49186731056311e-05
6.2375,7.07612711356055e-06,3.49158099204033e-05
6.238,7.06969444222346e-06,3.49121408595785e-05
6.2385,7.06321337068932e-06,3.49076636586916e-05
6.239,7.0566844298292e-06,3.49023761383715e-05
6.2395,7.05010815616777e-06,3.48962762047418e-05
6.24,7.04348509176912e-06,3.48893618498085e-05
6.2405,7.03681578412208e-06,3.48816311518394e-05
6.241,7.03010078602457e-06,3.48730822757312e-05
6.2415,7.02334065546755e-06,3.48637134733667e-05
6.242,7.0165359555183e-06,3.4853523083961e-05
6.2425,7.00968725420331e-06,3.4842509534396e-05
6.243,7.00279512439062e-06,3.48306713395445e-05
6.2435,6.99586014367204e-06,3.48180071025828e-05
6.244,6.98888289424492e-06,3.48045155152912e-05
6.2445,6.98186396279384e-06,3.47901953583439e-05
6.245,6.97480394037217e-06,3.47750455015867e-05
6.2455,6.96770342228352e-06,3.47590649043026e-05
6.246,6.96056300796332e-06,3.47422526154664e-05
6.2465,6.95338330086043e-06,3.4724607773986e-05
6.247,6.94616490831886e-06,3.47061296089327e-05
6.2475,6.93890844145989e-06,3.46868174397587e-05
6.248,6.93161451506433e-06,3.46666706765021e-05
6.2485,6.92428374745524e-06,3.46456888199798e-05
6.249,6.91691676038104e-06,3.4623871461968e-05
6.2495,6.90951417889914e-06,3.46012182853691e-05
6.25,6.90207663126014e-06,3.45777290643669e-05
6.2505,6.89460474879262e-06,3.45534036645687e-05
6.251,6.88709916578861e-06,3.45282420431342e-05
6.2515,6.87956051938986e-06,3.45022442488918e-05
6.252,6.87198944947478e-06,3.44754104224414e-05
6.2525,6.86438659854634e-06,3.44477407962449e-05
6.253,6.85675261162079e-06,3.44192356947022e-05
6.2535,6.84908813611733e-06,3.43898955342155e-05
6.254,6.84139382174885e-06,3.43597208232392e-05
6.2545,6.8336703204135e-06,3.43287121623167e-05
6.255,6.82591828608755e-06,3.42968702441039e-05
6.2555,6.81813837471919e-06,3.42641958533795e-05
6.256,6.81033124412358e-06,3.42306898670415e-05
6.2565,6.80249755387897e-06,3.41963532540898e-05
6.257,6.79463796522416e-06,3.41611870755961e-05
6.2575,6.78675314095707e-06,3.41251924846596e-05
6.258,6.77884374533457e-06,3.40883707263498e-05
6.2585,6.77091044397372e-06,3.40507231376344e-05
6.259,6.76295390375422e-06,3.4012251147295e-05
6.2595,6.75497479272216e-06,3.39729562758285e-05
6.26,6.7469737799952e-06,3.39328401353348e-05
6.2605,6.73895153566908e-06,3.38919044293913e-05
6.261,6.7309087307255e-06,3.38501509529127e-05
6.2615,6.72284603694136e-06,3.38075815919989e-05
6.262,6.71476412679952e-06,3.37641983237677e-05
6.2625,6.70666367340083e-06,3.37200032161747e-05
6.263,6.69854535037766e-06,3.36749984278193e-05
6.2635,6.69040983180885e-06,3.36291862077369e-05
6.264,6.68225779213609e-06,3.35825688951786e-05
6.2645,6.6740899060817e-06,3.35351489193755e-05
6.265,6.66590684856795e-06,3.34869287992911e-05
6.2655,6.65770929463766e-06,3.34379111433599e-05
6.266,6.64949791937635e-06,3.33880986492112e-05
6.2665,6.64127339783577e-06,3.33374941033814e-05
6.267,6.63303640495885e-06,3.32861003810117e-05
6.2675,6.62478761550611e-06,3.32339204455324e-05
6.268,6.61652770398338e-06,3.31809573483344e-05
6.2685,6.60825734457103e-06,3.31272142284272e-05
6.269,6.59997721105445e-06,3.30726943120836e-05
6.2695,6.59168797675602e-06,3.3017400912471e-05
6.27,6.58339031446835e-06,3.296133742927e-05
6.2705,6.57508489638889e-06,3.29045073482798e-05
6.271,6.56677239405582e-06,3.28469142410101e-05
6.2715,6.5584534782853e-06,3.2788561764261e-05
6.272,6.55012881910996e-06,3.2729453659689e-05
6.2725,6.54179908571861e-06,3.26695937533609e-05
6.273,6.53346494639736e-06,3.26089859552947e-05
6.2735,6.52512706847168e-06,3.25476342589884e-05
6.274,6.51678611824995e-06,3.24855427409347e-05
6.2745,6.50844276096794e-06,3.24227155601256e-05
6.275,6.50009766073469e-06,3.23591569575426e-05
6.2755,6.49175148047925e-06,3.22948712556362e-05
6.276,6.48340488189871e-06,3.22298628577916e-05
6.2765,6.47505852540725e-06,3.21641362477844e-05
6.277,6.46671307008623e-06,3.20976959892223e-05
6.2775,6.45836917363532e-06,3.20305467249768e-05
6.278,6.45002749232459e-06,3.19626931766019e-05
6.2785,6.44168868094762e-06,3.18941401437424e-05
6.279,6.4333533927755e-06,3.18248925035292e-05
6.2795,6.42502227951172e-06,3.1754955209965e-05
6.28,6.41669599124807e-06,3.16843332932976e-05
6.2805,6.40837517642116e-06,3.16130318593827e-05
6.281,6.40006048177e-06,3.1541056089036e-05
6.2815,6.39175255229419e-06,3.14684112373737e-05
6.282,6.38345203121291e-06,3.13951026331435e-05
6.2825,6.37515955992473e-06,3.1321135678044e-05
6.283,6.36687577796792e-06,3.12465158460349e-05
6.2835,6.3586013229816e-06,3.11712486826366e-05
6.284,6.35033683066744e-06,3.10953398042195e-05
6.2845,6.34208293475189e-06,3.10187948972836e-05
6.285,6.33384026694908e-06,3.09416197177296e-05
6.2855,6.3256094569242e-06,3.08638200901188e-05
6.286,6.31739113225729e-06,3.07854019069246e-05
6.2865,6.30918591840766e-06,3.07063711277754e-05
6.287,6.30099443867854e-06,3.06267337786876e-05
6.2875,6.29281731418231e-06,3.05464959512902e-05
6.288,6.28465516380587e-06,3.04656638020416e-05
6.2885,6.27650860417656e-06,3.03842435514366e-05
6.289,6.26837824962814e-06,3.03022414832067e-05
6.2895,6.26026471216725e-06,3.02196639435114e-05
6.29,6.25216860143989e-06,3.01365173401226e-05
6.2905,6.24409052469817e-06,3.00528081416004e-05
6.291,6.23603108676726e-06,2.99685428764626e-05
6.2915,6.22799089001225e-06,2.98837281323463e-05
6.292,6.21997053430541e-06,2.97983705551629e-05
6.2925,6.21197061699312e-06,2.97124768482461e-05
6.293,6.20399173286317e-06,2.96260537714938e-05
6.2935,6.19603447411168e-06,2.95391081405033e-05
6.294,6.18809943031031e-06,2.94516468257e-05
6.2945,6.18018718837307e-06,2.93636767514615e-05
6.295,6.17229833252327e-06,2.92752048952341e-05
6.2955,6.16443344426016e-06,2.91862382866458e-05
6.296,6.15659310232539e-06,2.90967840066126e-05
6.2965,6.14877788266935e-06,2.900684918644e-05
6.297,6.14098835841726e-06,2.89164410069207e-05
6.2975,6.13322509983486e-06,2.88255666974255e-05
6.298,6.12548867429403e-06,2.87342335349926e-05
6.2985,6.11777964623785e-06,2.86424488434098e-05
6.299,6.11009857714551e-06,2.85502199922948e-05
6.2995,6.10244602549675e-06,2.84575543961708e-05
6.3,6.09482254673595e-06,2.83644595135384e-05
6.3005,6.08722869323574e-06,2.82709428459444e-05
6.301,6.07966501426032e-06,2.81770119370473e-05
6.3015,6.0721320559281e-06,2.80826743716798e-05
6.302,6.06463036117414e-06,2.79879377749084e-05
6.3025,6.05716046971188e-06,2.78928098110905e-05
6.303,6.04972291799444e-06,2.77972981829294e-05
6.3035,6.0423182391755e-06,2.77014106305261e-05
6.304,6.03494696306947e-06,2.76051549304308e-05
6.3045,6.02760961611128e-06,2.75085388946907e-05
6.305,6.02030672131551e-06,2.74115703698979e-05
6.3055,6.01303879823503e-06,2.73142572362346e-05
6.306,6.00580636291905e-06,2.72166074065184e-05
6.3065,5.99860992787059e-06,2.71186288252451e-05
6.307,5.99145000200338e-06,2.70203294676325e-05
6.3075,5.98432709059819e-06,2.69217173386618e-05
6.308,5.97724169525858e-06,2.68228004721202e-05
6.3085,5.97019431386611e-06,2.67235869296424e-05
6.309,5.9631854405349e-06,2.66240847997524e-05
6.3095,5.95621556556568e-06,2.65243021969054e-05
6.31,5.9492851753993e-06,2.64242472605307e-05
6.3105,5.94239475256961e-06,2.63239281540743e-05
6.311,5.93554477565587e-06,2.62233530640431e-05
6.3115,5.92873571923463e-06,2.61225301990502e-05
6.312,5.92196805383103e-06,2.60214677888607e-05
6.3125,5.9152422458696e-06,2.59201740834398e-05
6.313,5.9085587576247e-06,2.58186573520025e-05
6.3135,5.90191804717032e-06,2.57169258820645e-05
6.314,5.89532056832953e-06,2.56149879784962e-05
6.3145,5.88876677062352e-06,2.55128519625786e-05
6.315,5.88225709922015e-06,2.54105261710615e-05
6.3155,5.87579199488221e-06,2.5308018955225e-05
6.316,5.86937189391525e-06,2.52053386799438e-05
6.3165,5.86299722811519e-06,2.51024937227545e-05
6.317,5.85666842471555e-06,2.49994924729269e-05
6.3175,5.85038590633439e-06,2.4896343330538e-05
6.318,5.84415009092116e-06,2.47930547055512e-05
6.3185,5.83796139170322e-06,2.46896350168985e-05
6.319,5.83182021713222e-06,2.45860926915671e-05
6.3195,5.8257269708304e-06,2.44824361636912e-05
6.32,5.81968205153676e-06,2.43786738736479e-05
6.3205,5.81368585305315e-06,2.4274814267158e-05
6.321,5.80773876419036e-06,2.41708657943918e-05
6.3215,5.80184116871422e-06,2.4066836909081e-05
6.322,5.79599344529171e-06,2.3962736067635e-05
6.3225,5.79019596743721e-06,2.38585717282633e-05
6.323,5.78444910345871e-06,2.37543523501037e-05
6.3235,5.77875321640436e-06,2.36500863923563e-05
6.324,5.773108664009e-06,2.35457823134241e-05
6.3245,5.76751579864106e-06,2.34414485700592e-05
6.325,5.7619749672495e-06,2.33370936165157e-05
6.3255,5.75648651131127e-06,2.32327259037093e-05
6.326,5.75105076677878e-06,2.31283538783833e-05
6.3265,5.7456680640279e-06,2.30239859822816e-05
6.327,5.74033872780621e-06,2.29196306513283e-05
6.3275,5.73506307718167e-06,2.28152963148148e-05
6.328,5.72984142549163e-06,2.27109913945932e-05
6.3285,5.72467408029233e-06,2.26067243042776e-05
6.329,5.71956134330875e-06,2.25025034484525e-05
6.3295,5.71450351038506e-06,2.23983372218878e-05
6.33,5.70950087143542e-06,2.22942340087623e-05
6.3305,5.70455371039539e-06,2.21902021818933e-05
6.331,5.69966230517379e-06,2.20862501019748e-05
6.3315,5.69482692760516e-06,2.19823861168226e-05
6.332,5.69004784340284e-06,2.18786185606262e-05
6.3325,5.68532531211247e-06,2.17749557532101e-05
6.333,5.6806595870663e-06,2.16714059992999e-05
6.3335,5.67605091533805e-06,2.15679775877981e-05
6.334,5.67149953769835e-06,2.14646787910664e-05
6.3345,5.66700568857096e-06,2.13615178642153e-05
6.335,5.66256959598967e-06,2.12585030444012e-05
6.3355,5.65819148155579e-06,2.1155642550131e-05
6.336,5.65387156039653e-06,2.10529445805744e-05
6.3365,5.64961004112398e-06,2.09504173148821e-05
6.337,5.64540712579498e-06,2.08480689115129e-05
6.3375,5.64126300987164e-06,2.07459075075667e-05
6.338,5.63717788218274e-06,2.06439412181255e-05
6.3385,5.63315192488595e-06,2.0542178135601e-05
6.339,5.62918531343076e-06,2.04406263290888e-05
6.3395,5.62527821652241e-06,2.03392938437307e-05
6.34,5.62143079608645e-06,2.02381887000826e-05
6.3405,5.61764320723441e-06,2.01373188934902e-05
6.341,5.6139155982301e-06,2.00366923934701e-05
6.3415,5.61024811045695e-06,1.99363171430992e-05
6.342,5.60664087838604e-06,1.98362010584091e-05
6.3425,5.60309402954522e-06,1.97363520277875e-05
6.343,5.59960768448895e-06,1.96367779113861e-05
6.3435,5.59618195676912e-06,1.95374865405349e-05
6.344,5.59281695290663e-06,1.94384857171616e-05
6.3445,5.58951277236401e-06,1.93397832132184e-05
6.345,5.58626950751883e-06,1.92413867701136e-05
6.3455,5.58308724363796e-06,1.91433040981504e-05
6.346,5.57996605885289e-06,1.90455428759702e-05
6.3465,5.5769060241357e-06,1.89481107500022e-05
6.347,5.57390720327611e-06,1.88510153339192e-05
6.3475,5.57096965285932e-06,1.87542642080981e-05
6.348,5.56809342224475e-06,1.86578649190863e-05
6.3485,5.56527855354571e-06,1.85618249790741e-05
6.349,5.56252508160997e-06,1.84661518653713e-05
6.3495,5.55983303400108e-06,1.83708530198907e-05
6.35,5.55720243098081e-06,1.82759358486351e-05
6.3505,5.5546332854923e-06,1.81814077211916e-05
6.351,5.55212560314423e-06,1.80872759702289e-05
6.3515,5.54967938219581e-06,1.79935478910017e-05
6.352,5.54729461354269e-06,1.79002307408586e-05
6.3525,5.54497128070382e-06,1.78073317387562e-05
6.353,5.54270935980917e-06,1.77148580647775e-05
6.3535,5.54050881958838e-06,1.76228168596555e-05
6.354,5.53836962136031e-06,1.75312152243016e-05
6.3545,5.53629171902352e-06,1.74400602193389e-05
6.355,5.53427505904763e-06,1.73493588646406e-05
6.3555,5.53231958046572e-06,1.72591181388727e-05
6.356,5.53042521486745e-06,1.71693449790418e-05
6.3565,5.52859188639332e-06,1.70800462800475e-05
6.357,5.52681951172974e-06,1.69912288942397e-05
6.3575,5.52510800010512e-06,1.69028996309801e-05
6.358,5.52345725328682e-06,1.68150652562089e-05
6.3585,5.5218671655791e-06,1.67277324920158e-05
6.359,5.52033762382211e-06,1.66409080162155e-05
6.3595,5.5188685073917e-06,1.65545984619279e-05
6.36,5.51745968820029e-06,1.64688104171628e-05
6.3605,5.51611103069876e-06,1.63835504244089e-05
6.361,5.51482239187923e-06,1.62988249802274e-05
6.3615,5.51359362127894e-06,1.621464053485e-05
6.362,5.51242456098512e-06,1.6131003491781e-05
6.3625,5.5113150456408e-06,1.6047920207404e-05
6.363,5.51026490245178e-06,1.59653969905928e-05
6.3635,5.50927395119458e-06,1.58834401023262e-05
6.364,5.50834200422541e-06,1.58020557553079e-05
6.3645,5.50746886649022e-06,1.57212501135888e-05
6.365,5.50665433553589e-06,1.56410292921954e-05
6.3655,5.50589820152243e-06,1.55613993567606e-05
6.366,5.50520024723628e-06,1.54823663231597e-05
6.3665,5.50456024810476e-06,1.54039361571491e-05
6.367,5.50397797221165e-06,1.53261147740099e-05
6.3675,5.50345318031381e-06,1.52489080381946e-05
6.368,5.50298562585905e-06,1.51723217629779e-05
6.3685,5.50257505500513e-06,1.50963617101113e-05
6.369,5.50222120663995e-06,1.50210335894804e-05
6.3695,5.50192381240281e-06,1.49463430587669e-05
6.37,5.50168259670712e-06,1.48722957231133e-05
6.3705,5.50149727676405e-06,1.47988971347912e-05
6.371,5.50136756260759e-06,1.47261527928727e-05
6.3715,5.50129315712081e-06,1.46540681429051e-05
6.372,5.50127375606335e-06,1.45826485765887e-05
6.3725,5.50130904810023e-06,1.45118994314578e-05
6.373,5.50139871483188e-06,1.44418259905643e-05
6.3735,5.50154243082553e-06,1.43724334821643e-05
6.374,5.50173986364785e-06,1.43037270794075e-05
6.3745,5.50199067389896e-06,1.4235711900029e-05
6.375,5.50229451524778e-06,1.41683930060442e-05
6.3755,5.5026510344686e-06,1.41017754034454e-05
6.376,5.50305987147917e-06,1.40358640419016e-05
6.3765,5.50352065937998e-06,1.397066381446e-05
6.377,5.50403302449507e-06,1.39061795572496e-05
6.3775,5.50459658641406e-06,1.3842416049188e-05
6.378,5.50521095803563e-06,1.37793780116885e-05
6.3785,5.50587574561243e-06,1.37170701083706e-05
6.379,5.50659054879719e-06,1.36554969447715e-05
6.3795,5.50735496069045e-06,1.35946630680598e-05
6.38,5.5081685678895e-06,1.35345729667504e-05
6.3805,5.50903095053879e-06,1.34752310704216e-05
6.381,5.50994168238168e-06,1.34166417494329e-05
6.3815,5.51090033081361e-06,1.33588093146449e-05
6.382,5.51190645693665e-06,1.33017380171399e-05
6.3825,5.51295961561541e-06,1.32454320479442e-05
6.383,5.51405935553432e-06,1.31898955377513e-05
6.3835,5.51520521925639e-06,1.31351325566461e-05
6.384,5.51639674328316e-06,1.30811471138301e-05
6.3845,5.51763345811624e-06,1.30279431573472e-05
6.385,5.51891488832007e-06,1.2975524573811e-05
6.3855,5.52024055258607e-06,1.29238951881317e-05
6.386,5.52160996379825e-06,1.28730587632448e-05
6.3865,5.52302262910008e-06,1.28230189998392e-05
6.387,5.52447804996278e-06,1.27737795360864e-05
6.3875,5.52597572225496e-06,1.272534394737e-05
6.388,5.52751513631358e-06,1.26777157460156e-05
6.3885,5.52909577701635e-06,1.26308983810202e-05
6.389,5.53071712385534e-06,1.25848952377832e-05
6.3895,5.53237865101214e-06,1.25397096378358e-05
6.39,5.53407982743416e-06,1.24953448385719e-05
6.3905,5.53582011691237e-06,1.24518040329785e-05
6.391,5.53759897816044e-06,1.24090903493655e-05
6.3915,5.53941586489503e-06,1.23672068510964e-05
6.392,5.54127022591764e-06,1.23261565363184e-05
6.3925,5.54316150519759e-06,1.22859423376919e-05
6.393,5.54508914195641e-06,1.22465671221211e-05
6.3935,5.54705257075361e-06,1.22080336904828e-05
6.394,5.54905122157359e-06,1.21703447773561e-05
6.3945,5.55108451991402e-06,1.21335030507516e-05
6.395,5.55315188687547e-06,1.20975111118403e-05
6.3955,5.55525273925227e-06,1.20623714946819e-05
6.396,5.55738648962475e-06,1.20280866659536e-05
6.3965,5.55955254645273e-06,1.19946590246779e-05
6.397,5.56175031417028e-06,1.19620909019509e-05
6.3975,5.56397919328176e-06,1.19303845606697e-05
6.398,5.56623858045912e-06,1.18995421952596e-05
6.3985,5.56852786864046e-06,1.18695659314025e-05
6.399,5.57084644712981e-06,1.18404578257627e-05
6.3995,5.57319370169826e-06,1.18122198657148e-05
6.4,5.57556901468614e-06,1.17848539690708e-05
6.4005,5.57797176510663e-06,1.17583619838063e-05
6.401,5.58040132875042e-06,1.17327456877878e-05
6.4015,5.58285707829163e-06,1.17080067884998e-05
6.402,5.58533838339499e-06,1.16841469227716e-05
6.4025,5.58784461082407e-06,1.16611676565046e-05
6.403,5.59037512455081e-06,1.16390704843995e-05
6.4035,5.59292928586604e-06,1.16178568296842e-05
6.404,5.59550645349138e-06,1.15975280438415e-05
6.4045,5.59810598369192e-06,1.1578085406338e-05
6.405,5.60072723039029e-06,1.15595301243523e-05
6.4055,5.60336954528166e-06,1.15418633325049e-05
6.406,5.6060322779498e-06,1.15250860925883e-05
6.4065,5.60871477598425e-06,1.15091993932977e-05
6.407,5.61141638509834e-06,1.14942041499625e-05
6.4075,5.61413644924835e-06,1.14801012042792e-05
6.408,5.61687431075354e-06,1.14668913240448e-05
6.4085,5.61962931041709e-06,1.14545752028915e-05
6.409,5.622400787648e-06,1.14431534600226e-05
6.4095,5.62518808058381e-06,1.143262663995e-05
6.41,5.62799052621414e-06,1.14229952122323e-05
6.4105,5.63080746050505e-06,1.14142595712155e-05
6.411,5.63363821852423e-06,1.14064200357742e-05
6.4115,5.63648213456682e-06,1.13994768490556e-05
6.412,5.63933854228201e-06,1.13934301782246e-05
6.4125,5.64220677480024e-06,1.13882801142111e-05
6.413,5.64508616486112e-06,1.13840266714592e-05
6.4135,5.64797604494186e-06,1.1380669787679e-05
6.414,5.65087574738629e-06,1.13782093236005e-05
6.4145,5.65378460453437e-06,1.13766450627293e-05
6.415,5.65670194885225e-06,1.13759767111062e-05
6.4155,5.65962711306265e-06,1.13762038970684e-05
6.416,5.66255943027581e-06,1.1377326171014e-05
6.4165,5.66549823412059e-06,1.13793430051692e-05
6.417,5.66844285887615e-06,1.1382253793359e-05
6.4175,5.67139263960365e-06,1.1386057850781e-05
6.418,5.67434691227846e-06,1.1390754413782e-05
6.4185,5.67730501392238e-06,1.13963426396394e-05
6.419,5.68026628273612e-06,1.14028216063452e-05
6.4195,5.68323005823196e-06,1.14101903123938e-05
6.42,5.68619568136641e-06,1.14184476765749e-05
6.4205,5.68916249467303e-06,1.14275925377691e-05
6.421,5.69212984239518e-06,1.14376236547489e-05
6.4215,5.6950970706189e-06,1.14485397059833e-05
6.422,5.69806352740558e-06,1.14603392894477e-05
6.4225,5.70102856292472e-06,1.14730209224378e-05
6.423,5.70399152958638e-06,1.14865830413894e-05
