Time_s,BCL_Envelope_Smoothed,BCC_Envelope_Smoothed
32.836,1.85623127194989e-05,5.69526952020301e-05
32.8365,1.85997707806056e-05,5.69658478173728e-05
32.837,1.86372858069616e-05,5.69800137619356e-05
32.8375,1.8674854438144e-05,5.69951811959007e-05
32.838,1.87124733092704e-05,5.70113381280505e-05
32.8385,1.8750139051682e-05,5.70284724196628e-05
32.839,1.87878482936266e-05,5.70465717884306e-05
32.8395,1.88255976609415e-05,5.7065623812399e-05
32.84,1.88633837777364e-05,5.70856159339237e-05
32.8405,1.89012032670753e-05,5.71065354636457e-05
32.841,1.89390527516578e-05,5.71283695844861e-05
32.8415,1.89769288545002e-05,5.71511053556555e-05
32.842,1.90148281996154e-05,5.71747297166814e-05
32.8425,1.9052747412691e-05,5.7199229491449e-05
32.843,1.90906831217674e-05,5.72245913922582e-05
32.8435,1.91286319579137e-05,5.7250802023893e-05
32.844,1.91665905559022e-05,5.7277847887705e-05
32.8445,1.92045555548813e-05,5.73057153857081e-05
32.845,1.92425235990469e-05,5.73343908246855e-05
32.8455,1.92804913383105e-05,5.73638604203063e-05
32.846,1.93184554289672e-05,5.73941103012542e-05
32.8465,1.93564125343593e-05,5.74251265133633e-05
32.847,1.93943593255387e-05,5.74568950237631e-05
32.8475,1.94322924819263e-05,5.74894017250322e-05
32.848,1.94702086919681e-05,5.75226324393576e-05
32.8485,1.9508104653789e-05,5.75565729227013e-05
32.849,1.95459770758434e-05,5.75912088689727e-05
32.8495,1.95838226775616e-05,5.76265259142039e-05
32.85,1.96216381899936e-05,5.76625096407315e-05
32.8505,1.9659420356449e-05,5.76991455813803e-05
32.851,1.96971659331328e-05,5.77364192236495e-05
32.8515,1.97348716897776e-05,5.77743160139012e-05
32.852,1.97725344102709e-05,5.78128213615492e-05
32.8525,1.98101508932795e-05,5.7851920643249e-05
32.853,1.98477179528671e-05,5.78915992070864e-05
32.8535,1.98852324191099e-05,5.79318423767653e-05
32.854,1.99226911387051e-05,5.79726354557925e-05
32.8545,1.99600909755755e-05,5.80139637316616e-05
32.855,1.99974288114694e-05,5.80558124800306e-05
32.8555,2.00347015465533e-05,5.80981669688968e-05
32.856,2.00719061000016e-05,5.81410124627667e-05
32.8565,2.01090394105786e-05,5.81843342268181e-05
32.857,2.01460984372158e-05,5.82281175310571e-05
32.8575,2.01830801595829e-05,5.82723476544664e-05
32.858,2.02199815786532e-05,5.8317009889145e-05
32.8585,2.02567997172617e-05,5.83620895444395e-05
32.859,2.02935316206581e-05,5.8407571951064e-05
32.8595,2.03301743570522e-05,5.84534424652093e-05
32.86,2.03667250181538e-05,5.84996864726411e-05
32.8605,2.04031807197045e-05,5.85462893927836e-05
32.861,2.04395386020036e-05,5.85932366827915e-05
32.8615,2.04757958304268e-05,5.86405138416058e-05
32.862,2.05119495959373e-05,5.86881064139952e-05
32.8625,2.054799711559e-05,5.87359999945811e-05
32.863,2.05839356330282e-05,5.87841802318461e-05
32.8635,2.06197624189729e-05,5.88326328321228e-05
32.864,2.06554747717043e-05,5.88813435635664e-05
32.8645,2.06910700175357e-05,5.89302982601062e-05
32.865,2.07265455112793e-05,5.89794828253771e-05
32.8655,2.07618986367049e-05,5.90288832366301e-05
32.866,2.07971268069892e-05,5.90784855486206e-05
32.8665,2.08322274651583e-05,5.91282758974746e-05
32.867,2.08671980845212e-05,5.91782405045309e-05
32.8675,2.09020361690954e-05,5.92283656801593e-05
32.868,2.0936739254024e-05,5.92786378275538e-05
32.8685,2.09713049059839e-05,5.93290434465003e-05
32.869,2.10057307235863e-05,5.93795691371174e-05
32.8695,2.10400143377682e-05,5.94302016035706e-05
32.87,2.10741534121746e-05,5.94809276577585e-05
32.8705,2.11081456435332e-05,5.95317342229702e-05
32.871,2.11419887620195e-05,5.95826083375138e-05
32.8715,2.11756805316126e-05,5.96335371583152e-05
32.872,2.12092187504433e-05,5.96845079644853e-05
32.8725,2.12426012511319e-05,5.97355081608575e-05
32.873,2.12758259011181e-05,5.97865252814916e-05
32.8735,2.13088906029807e-05,5.98375469931477e-05
32.874,2.13417932947489e-05,5.98885610987237e-05
32.8745,2.1374531950204e-05,5.99395555406621e-05
32.875,2.14071045791721e-05,5.99905184043203e-05
32.8755,2.14395092278072e-05,6.00414379213085e-05
32.876,2.1471743978865e-05,6.00923024727884e-05
32.8765,2.15038069519671e-05,6.01431005927409e-05
32.877,2.15356963038564e-05,6.01938209711925e-05
32.8775,2.1567410228642e-05,6.02444524574076e-05
32.878,2.15989469580355e-05,6.02949840630434e-05
32.8785,2.16303047615769e-05,6.03454049652642e-05
32.879,2.16614819468515e-05,6.03957045098205e-05
32.8795,2.16924768596969e-05,6.04458722140868e-05
32.88,2.17232878843995e-05,6.04958977700606e-05
32.8805,2.17539134438835e-05,6.05457710473227e-05
32.881,2.17843519998871e-05,6.05954820959552e-05
32.8815,2.18146020531316e-05,6.064502114942e-05
32.882,2.18446621434788e-05,6.06943786273958e-05
32.8825,2.18745308500794e-05,6.07435451385742e-05
32.883,2.19042067915116e-05,6.07925114834119e-05
32.8835,2.19336886259091e-05,6.08412686568427e-05
32.884,2.19629750510796e-05,6.08898078509454e-05
32.8845,2.19920648046132e-05,6.09381204575683e-05
32.885,2.20209566639804e-05,6.09861980709113e-05
32.8855,2.20496494466206e-05,6.10340324900628e-05
32.886,2.20781420100203e-05,6.10816157214933e-05
32.8865,2.21064332517803e-05,6.11289399815029e-05
32.887,2.21345221096738e-05,6.11759976986253e-05
32.8875,2.21624075616936e-05,6.12227815159851e-05
32.888,2.21900886260892e-05,6.12692842936094e-05
32.8885,2.22175643613934e-05,6.13154991106945e-05
32.889,2.22448338664385e-05,6.13614192678235e-05
32.8895,2.22718962803625e-05,6.14070382891391e-05
32.89,2.22987507826039e-05,6.14523499244677e-05
32.8905,2.2325396592887e-05,6.14973481513964e-05
32.891,2.2351832971196e-05,6.15420271773016e-05
32.8915,2.23780592177385e-05,6.15863814413283e-05
32.892,2.24040746728987e-05,6.16304056163214e-05
32.8925,2.24298787171795e-05,6.16740946107078e-05
32.893,2.24554707711342e-05,6.17174435703269e-05
32.8935,2.24808502952874e-05,6.17604478802131e-05
32.894,2.25060167900443e-05,6.18031031663276e-05
32.8945,2.25309697955906e-05,6.18454052972367e-05
32.895,2.25557088917803e-05,6.18873503857421e-05
32.8955,2.25802336980128e-05,6.19289347904578e-05
32.896,2.26045438730995e-05,6.1970155117335e-05
32.8965,2.26286391151187e-05,6.20110082211354e-05
32.897,2.26525191612602e-05,6.20514912068492e-05
32.8975,2.26761837876582e-05,6.2091601431064e-05
32.898,2.26996328092135e-05,6.21313365032769e-05
32.8985,2.27228660794044e-05,6.21706942871523e-05
32.899,2.27458834900867e-05,6.22096729017281e-05
32.8995,2.27686849712824e-05,6.22482707225645e-05
32.9,2.2791270490957e-05,6.22864863828391e-05
32.9005,2.28136400547867e-05,6.23243187743859e-05
32.901,2.28357937059129e-05,6.23617670486777e-05
32.9015,2.28577315246871e-05,6.23988306177539e-05
32.902,2.28794536284035e-05,6.24355091550902e-05
32.9025,2.29009601710216e-05,6.24718025964112e-05
32.903,2.29222513428768e-05,6.25077111404469e-05
32.9035,2.29433273703806e-05,6.25432352496295e-05
32.904,2.29641885157092e-05,6.25783756507334e-05
32.9045,2.29848350764823e-05,6.26131333354563e-05
32.905,2.30052673854294e-05,6.26475095609407e-05
32.9055,2.30254858100468e-05,6.26815058502377e-05
32.906,2.30454907522426e-05,6.27151239927084e-05
32.9065,2.30652826479719e-05,6.27483660443691e-05
32.907,2.30848619668605e-05,6.2781234328172e-05
32.9075,2.31042292118191e-05,6.28137314342285e-05
32.908,2.31233849186455e-05,6.28458602199692e-05
32.9085,2.31423296556182e-05,6.28776238102438e-05
32.909,2.31610640230783e-05,6.29090255973591e-05
32.9095,2.31795886530015e-05,6.29400692410539e-05
32.91,2.31979042085606e-05,6.29707586684122e-05
32.9105,2.32160113836776e-05,6.30010980737143e-05
32.911,2.32339109025658e-05,6.30310919182229e-05
32.9115,2.32516035192623e-05,6.30607449299081e-05
32.912,2.32690900171513e-05,6.30900621031069e-05
32.9125,2.32863712084774e-05,6.31190486981186e-05
32.913,2.33034479338501e-05,6.31477102407371e-05
32.9135,2.33203210617383e-05,6.31760525217176e-05
32.914,2.33369914879568e-05,6.32040815961782e-05
32.9145,2.33534601351435e-05,6.32318037829368e-05
32.915,2.33697279522274e-05,6.32592256637813e-05
32.9155,2.33857959138888e-05,6.32863540826751e-05
32.916,2.34016650200106e-05,6.3313196144897e-05
32.9165,2.34173362951215e-05,6.33397592161118e-05
32.917,2.34328107878312e-05,6.33660509213778e-05
32.9175,2.34480895702575e-05,6.33920791440862e-05
32.918,2.34631737374457e-05,6.34178520248322e-05
32.9185,2.34780644067806e-05,6.34433779602215e-05
32.919,2.34927627173908e-05,6.34686656016063e-05
32.9195,2.35072698295463e-05,6.34937238537582e-05
32.92,2.35215869240485e-05,6.35185618734679e-05
32.9205,2.35357152016137e-05,6.35431890680819e-05
32.921,2.35496558822502e-05,6.35676150939691e-05
32.9215,2.35634102046282e-05,6.35918498549186e-05
32.922,2.35769794254445e-05,6.36159035004723e-05
32.9225,2.35903648187802e-05,6.36397864241855e-05
32.923,2.36035676754532e-05,6.36635092618227e-05
32.9235,2.36165893023649e-05,6.36870828894824e-05
32.924,2.36294310218414e-05,6.3710518421655e-05
32.9245,2.36420941709695e-05,6.37338272092125e-05
32.925,2.36545801009278e-05,6.37570208373281e-05
32.9255,2.36668901763132e-05,6.37801111233299e-05
32.926,2.36790257744619e-05,6.38031101144836e-05
32.9265,2.36909882847677e-05,6.38260300857095e-05
32.927,2.37027791079943e-05,6.38488835372296e-05
32.9275,2.37143996555853e-05,6.3871683192147e-05
32.928,2.37258513489697e-05,6.38944419939576e-05
32.9285,2.37371356188636e-05,6.39171731039939e-05
32.929,2.37482539045697e-05,6.39398898988012e-05
32.9295,2.37592076532734e-05,6.39626059674455e-05
32.93,2.37699983193354e-05,6.39853351087546e-05
32.9305,2.37806273635829e-05,6.40080913284929e-05
32.931,2.37910962525984e-05,6.40308888364676e-05
32.9315,2.38014064580053e-05,6.40537420435688e-05
32.932,2.38115594557534e-05,6.40766655587441e-05
32.9325,2.38215567254019e-05,6.40996741859061e-05
32.933,2.3831399749401e-05,6.41227829207739e-05
32.9335,2.38410900123734e-05,6.41460069476506e-05
32.934,2.38506290003941e-05,6.41693616361335e-05
32.9345,2.38600182002706e-05,6.41928625377616e-05
32.935,2.38692590988218e-05,6.42165253825984e-05
32.9355,2.38783531821586e-05,6.424036607575e-05
32.936,2.38873019349629e-05,6.42644006938204e-05
32.9365,2.3896106839769e-05,6.42886454813042e-05
32.937,2.39047693762442e-05,6.43131168469168e-05
32.9375,2.39132910204727e-05,6.43378313598622e-05
32.938,2.39216732442386e-05,6.43628057460403e-05
32.9385,2.39299175143123e-05,6.43880568841929e-05
32.939,2.39380252917383e-05,6.44136018019892e-05
32.9395,2.39459980311257e-05,6.44394576720525e-05
32.94,2.39538371799402e-05,6.4465641807927e-05
32.9405,2.39615441778008e-05,6.44921716599874e-05
32.941,2.3969120455778e-05,6.45190648112891e-05
32.9415,2.39765674356966e-05,6.45463389733627e-05
32.942,2.39838865294415e-05,6.4574011981952e-05
32.9425,2.39910791382685e-05,6.46021017926955e-05
32.943,2.39981466521184e-05,6.4630626476754e-05
32.9435,2.40050904489367e-05,6.46596042163834e-05
32.944,2.40119118939978e-05,6.46890533004547e-05
32.9445,2.40186123392351e-05,6.47189921199208e-05
32.945,2.40251931225754e-05,6.47494391632322e-05
32.9455,2.40316555672807e-05,6.47804130117015e-05
32.946,2.40380009812954e-05,6.48119323348183e-05
32.9465,2.40442306565997e-05,6.48440158855141e-05
32.947,2.40503458685708e-05,6.48766824953796e-05
32.9475,2.40563478753498e-05,6.49099510698354e-05
32.948,2.40622379172169e-05,6.49438405832547e-05
32.9485,2.40680172159737e-05,6.49783700740415e-05
32.949,2.4073686974334e-05,6.50135586396649e-05
32.9495,2.40792483753216e-05,6.50494254316487e-05
32.95,2.40847025816774e-05,6.50859896505192e-05
32.9505,2.40900507352752e-05,6.51232705407118e-05
32.951,2.40952939565457e-05,6.51612873854369e-05
32.9515,2.410043334391e-05,6.52000595015061e-05
32.952,2.4105469973223e-05,6.52396062341208e-05
32.9525,2.41104048972258e-05,6.52799469516238e-05
32.953,2.4115239145008e-05,6.53211010402135e-05
32.9535,2.41199737214804e-05,6.53630878986257e-05
32.954,2.41246096068583e-05,6.54059269327787e-05
32.9545,2.41291477561546e-05,6.54496375503889e-05
32.955,2.41335890986843e-05,6.54942391555524e-05
32.9555,2.41379345375794e-05,6.5539751143299e-05
32.956,2.41421849493161e-05,6.55861928941153e-05
32.9565,2.4146341183252e-05,6.5633583768442e-05
32.957,2.41504040611757e-05,6.56819431011438e-05
32.9575,2.41543743768682e-05,6.57312901959554e-05
32.958,2.41582528956754e-05,6.57816443199028e-05
32.9585,2.41620403540942e-05,6.5833024697704e-05
32.959,2.41657374593693e-05,6.58854505061479e-05
32.9595,2.41693448891032e-05,6.59389408684544e-05
32.96,2.41728632908792e-05,6.59935148486161e-05
32.9605,2.41762932818961e-05,6.6049191445725e-05
32.961,2.41796354486168e-05,6.61059895882825e-05
32.9615,2.41828903464294e-05,6.61639281284984e-05
32.962,2.41860584993212e-05,6.62230258365762e-05
32.9625,2.4189140399567e-05,6.62833013949891e-05
32.963,2.41921365074298e-05,6.63447733927482e-05
32.9635,2.41950472508755e-05,6.64074603196629e-05
32.964,2.41978730253011e-05,6.64713805605965e-05
32.9645,2.42006141932772e-05,6.6536552389718e-05
32.965,2.42032710843032e-05,6.66029939647526e-05
32.9655,2.42058439945779e-05,6.66707233212322e-05
32.966,2.42083331867829e-05,6.67397583667463e-05
32.9665,2.4210738889881e-05,6.68101168751973e-05
32.967,2.42130612989283e-05,6.68818164810613e-05
32.9675,2.42153005749006e-05,6.69548746736537e-05
32.968,2.42174568445347e-05,6.70293087914063e-05
32.9685,2.42195302001837e-05,6.71051360161521e-05
32.969,2.42215206996862e-05,6.7182373367423e-05
32.9695,2.42234283662513e-05,6.72610376967633e-05
32.97,2.42252531883576e-05,6.73411456820557e-05
32.9705,2.42269951196659e-05,6.74227138218676e-05
32.971,2.42286540789482e-05,6.75057584298158e-05
32.9715,2.42302299500306e-05,6.75902956289524e-05
32.972,2.42317225817505e-05,6.76763413461736e-05
32.9725,2.4233131787929e-05,6.77639113066546e-05
32.973,2.42344573473585e-05,6.78530210283099e-05
32.9735,2.42356990038042e-05,6.79436858162834e-05
32.974,2.42368564660208e-05,6.80359207574688e-05
32.9745,2.42379294077844e-05,6.81297407150618e-05
32.975,2.4238917467938e-05,6.82251603231482e-05
32.9755,2.42398202504536e-05,6.83221939813261e-05
32.976,2.4240637324507e-05,6.8420855849368e-05
32.9765,2.4241368224569e-05,6.85211598419216e-05
32.977,2.42420124505107e-05,6.86231196232533e-05
32.9775,2.42425694677232e-05,6.87267486020341e-05
32.978,2.42430387072528e-05,6.88320599261725e-05
32.9785,2.42434195659497e-05,6.89390664776939e-05
32.979,2.42437114066328e-05,6.90477808676686e-05
32.9795,2.42439135582676e-05,6.9158215431192e-05
32.98,2.42440253161597e-05,6.92703822224176e-05
32.9805,2.4244045942162e-05,6.93842930096438e-05
32.981,2.42439746648969e-05,6.94999592704584e-05
32.9815,2.42438106799922e-05,6.96173921869406e-05
32.982,2.4243553150332e-05,6.97366026409245e-05
32.9825,2.42432012063212e-05,6.98576012093233e-05
32.983,2.4242753946164e-05,6.99803981595189e-05
32.9835,2.42422104361574e-05,7.0105003444816e-05
32.984,2.4241569710997e-05,7.02314266999648e-05
32.9845,2.42408307740982e-05,7.03596772367521e-05
32.985,2.42399925979301e-05,7.04897640396651e-05
32.9855,2.42390541243635e-05,7.06216957616255e-05
32.986,2.42380142650317e-05,7.0755480719802e-05
32.9865,2.42368719017057e-05,7.08911268914959e-05
32.987,2.42356258866814e-05,7.10286419101067e-05
32.9875,2.42342750431814e-05,7.1168033061177e-05
32.988,2.42328181657678e-05,7.13093072785198e-05
32.9885,2.42312540207695e-05,7.14524711404287e-05
32.989,2.42295813467214e-05,7.15975308659727e-05
32.9895,2.42277988548158e-05,7.17444923113777e-05
32.99,2.42259052293669e-05,7.18933609664978e-05
32.9905,2.42238991282867e-05,7.20441419513738e-05
32.991,2.42217791835733e-05,7.21968400128854e-05
32.9915,2.4219544001811e-05,7.23514595214948e-05
32.992,2.42171921646816e-05,7.25080044680856e-05
32.9925,2.42147222294878e-05,7.26664784608967e-05
32.993,2.42121327296874e-05,7.28268847225538e-05
32.9935,2.42094221754384e-05,7.29892260871994e-05
32.994,2.42065890541557e-05,7.31535049977234e-05
32.9945,2.42036318310775e-05,7.33197235030931e-05
32.995,2.42005489498432e-05,7.3487883255788e-05
32.9955,2.41973388330801e-05,7.36579855093368e-05
32.996,2.41939998830023e-05,7.38300311159597e-05
32.9965,2.4190530482017e-05,7.40040205243173e-05
32.997,2.41869289933425e-05,7.41799537773656e-05
32.9975,2.41831937616341e-05,7.43578305103212e-05
32.998,2.417932311362e-05,7.45376499487325e-05
32.9985,2.41753153587462e-05,7.47194109066656e-05
32.999,2.41711687898295e-05,7.49031117849964e-05
32.9995,2.41668816837199e-05,7.50887505698184e-05
33,2.41624523019705e-05,7.52763248309611e-05
33.0005,2.4157878891516e-05,7.54658317206222e-05
33.001,2.41531596853593e-05,7.56572679721135e-05
33.0015,2.41482929032645e-05,7.58506298987229e-05
33.002,2.41432767524595e-05,7.60459133926885e-05
33.0025,2.41381094283436e-05,7.62431139242906e-05
33.003,2.41327891152035e-05,7.64422265410582e-05
33.0035,2.41273139869357e-05,7.66432458670925e-05
33.004,2.41216822077753e-05,7.68461661025055e-05
33.0045,2.4115891933032e-05,7.70509810229765e-05
33.005,2.41099413098306e-05,7.72576839794241e-05
33.0055,2.41038284778594e-05,7.74662678977964e-05
33.006,2.4097551570123e-05,7.76767252789757e-05
33.0065,2.40911087137012e-05,7.78890481988025e-05
33.007,2.40844980305128e-05,7.81032283082142e-05
33.0075,2.40777176380854e-05,7.83192568335012e-05
33.008,2.40707656503291e-05,7.85371245766793e-05
33.0085,2.40636401783155e-05,7.87568219159773e-05
33.009,2.4056339331061e-05,7.89783388064415e-05
33.0095,2.40488612163146e-05,7.92016647806541e-05
33.01,2.40412039413498e-05,7.94267889495684e-05
33.0105,2.40333656137603e-05,7.96537000034558e-05
33.011,2.40253443422592e-05,7.98823862129683e-05
33.0115,2.40171382374827e-05,8.01128354303137e-05
33.012,2.40087454127957e-05,8.0345035090543e-05
33.0125,2.40001639851021e-05,8.05789722129499e-05
33.013,2.39913920756567e-05,8.08146334025801e-05
33.0135,2.39824278108807e-05,8.10520048518513e-05
33.014,2.39732693231796e-05,8.1291072342283e-05
33.0145,2.39639147517632e-05,8.15318212463323e-05
33.015,2.39543622434684e-05,8.17742365293381e-05
33.0155,2.39446099535831e-05,8.2018302751572e-05
33.016,2.39346560466727e-05,8.2264004070392e-05
33.0165,2.39244986974078e-05,8.25113242425013e-05
33.017,2.39141360913932e-05,8.27602466263099e-05
33.0175,2.39035664259988e-05,8.30107541843965e-05
33.018,2.38927879111903e-05,8.32628294860706e-05
33.0185,2.38817987703616e-05,8.35164547100352e-05
33.019,2.38705972411678e-05,8.37716116471438e-05
33.0195,2.3859181576358e-05,8.40282817032567e-05
33.02,2.38475500446084e-05,8.42864459021903e-05
33.0205,2.3835700931356e-05,8.45460848887606e-05
33.021,2.38236325396313e-05,8.48071789319176e-05
33.0215,2.38113431908908e-05,8.50697079279728e-05
33.022,2.37988312258486e-05,8.53336514039136e-05
33.0225,2.37860950053078e-05,8.55989885208054e-05
33.023,2.37731329109895e-05,8.58656980772824e-05
33.0235,2.37599433463618e-05,8.61337585131198e-05
33.024,2.37465247374665e-05,8.64031479128924e-05
33.0245,2.37328755337436e-05,8.66738440097121e-05
33.025,2.37189942088547e-05,8.6945824189048e-05
33.0255,2.37048792615034e-05,8.72190654926224e-05
33.026,2.36905292162535e-05,8.74935446223864e-05
33.0265,2.36759426243441e-05,8.77692379445688e-05
33.027,2.36611180645025e-05,8.80461214937993e-05
33.0275,2.36460541437526e-05,8.83241709773046e-05
33.028,2.36307494982209e-05,8.86033617791729e-05
33.0285,2.36152027939383e-05,8.88836689646893e-05
33.029,2.35994127276379e-05,8.9165067284737e-05
33.0295,2.35833780275489e-05,8.94475311802635e-05
33.03,2.35670974541855e-05,8.97310347868125e-05
33.0305,2.35505698011317e-05,9.00155519391144e-05
33.031,2.35337938958201e-05,9.03010561757413e-05
33.0315,2.35167686003073e-05,9.05875207438171e-05
33.032,2.34994928120416e-05,9.08749186037868e-05
33.0325,2.34819654646266e-05,9.11632224342397e-05
33.033,2.34641855285787e-05,9.14524046367875e-05
33.0335,2.34461520120771e-05,9.17424373409932e-05
33.034,2.34278639617088e-05,9.20332924093523e-05
33.0345,2.34093204632067e-05,9.23249414423197e-05
33.035,2.33905206421792e-05,9.26173557833872e-05
33.0355,2.33714636648348e-05,9.29105065242043e-05
33.036,2.33521487386979e-05,9.32043645097431e-05
33.0365,2.33325751133167e-05,9.34989003435072e-05
33.037,2.33127420809641e-05,9.37940843927789e-05
33.0375,2.32926489773298e-05,9.40898867939086e-05
33.038,2.32722951822037e-05,9.4386277457639e-05
33.0385,2.32516801201515e-05,9.46832260744671e-05
33.039,2.32308032611801e-05,9.49807021200411e-05
33.0395,2.3209664121395e-05,9.52786748605892e-05
33.04,2.31882622636478e-05,9.55771133583808e-05
33.0405,2.31665972981738e-05,9.58759864772179e-05
33.041,2.31446688832198e-05,9.61752628879551e-05
33.0415,2.31224767256627e-05,9.64749110740465e-05
33.042,2.31000205816158e-05,9.67748993371195e-05
33.0425,2.3077300257027e-05,9.70751958025716e-05
33.043,2.30543156082639e-05,9.73757684251919e-05
33.0435,2.30310665426896e-05,9.7676584994803e-05
33.044,2.30075530192261e-05,9.79776131419238e-05
33.0445,2.29837750489074e-05,9.8278820343452e-05
33.045,2.29597326954197e-05,9.85801739283635e-05
33.0455,2.29354260756306e-05,9.88816410834283e-05
33.046,2.29108553601066e-05,9.91831888589423e-05
33.0465,2.28860207736167e-05,9.94847841744728e-05
33.047,2.28609225956256e-05,9.97863938246162e-05
33.0475,2.28355611607731e-05,0.000100087984484769
33.048,2.28099368593405e-05,0.000100389522716905
33.0485,2.27840501377046e-05,0.000100690974975368
33.049,2.27579014987786e-05,0.000100992307612669
33.0495,2.27314915024387e-05,0.000101293486885287
33.05,2.27048207659384e-05,0.000101594478959483
33.0505,2.2677889964308e-05,0.000101895249917114
33.051,2.26506998307409e-05,0.000102195765761449
33.0515,2.26232511569658e-05,0.000102495992422996
33.052,2.25955447936043e-05,0.00010279589576532
33.0525,2.25675816505147e-05,0.000103095441590865
33.053,2.25393626971212e-05,0.000103394595646785
33.0535,2.25108889627284e-05,0.000103693323630757
33.054,2.24821615368208e-05,0.000103991591196802
33.0545,2.2453181569348e-05,0.000104289363961106
33.055,2.24239502709948e-05,0.000104586607507823
33.0555,2.23944689134357e-05,0.000104883287394885
33.056,2.23647388295745e-05,0.000105179369159803
33.0565,2.23347614137687e-05,0.000105474818325454
33.057,2.23045381220386e-05,0.000105769600405872
33.0575,2.22740704722597e-05,0.000106063680912014
33.058,2.22433600443415e-05,0.000106357025357535
33.0585,2.22124084803883e-05,0.000106649599264536
33.059,2.21812174848461e-05,0.000106941368169308
33.0595,2.21497888246324e-05,0.000107232297628065
33.06,2.21181243292505e-05,0.000107522353222659
33.0605,2.20862258908879e-05,0.000107811500566286
33.061,2.20540954644983e-05,0.000108099705309171
33.0615,2.20217350678677e-05,0.000108386933144247
33.062,2.19891467816642e-05,0.000108673149812808
33.0625,2.19563327494717e-05,0.000108958321110149
33.063,2.19232951778072e-05,0.000109242412891192
33.0635,2.18900363361217e-05,0.000109525391076088
33.064,2.18565585567853e-05,0.000109807221655803
33.0645,2.18228642350552e-05,0.00011008787069768
33.065,2.1788955829028e-05,0.000110367304350991
33.0655,2.1754835859575e-05,0.000110645488852452
33.066,2.17205069102619e-05,0.000110922390531732
33.0665,2.16859716272507e-05,0.00011119797581693
33.067,2.16512327191875e-05,0.000111472211240027
33.0675,2.16162929570709e-05,0.000111745063442325
33.068,2.15811551741071e-05,0.000112016499179853
33.0685,2.15458222655462e-05,0.000112286485328745
33.069,2.15102971885036e-05,0.000112554988890603
33.0695,2.1474582961764e-05,0.000112821976997824
33.07,2.14386826655705e-05,0.000113087416918905
33.0705,2.1402599441396e-05,0.000113351276063717
33.071,2.13663364916991e-05,0.000113613521988754
33.0715,2.13298970796639e-05,0.000113874122402349
33.072,2.12932845289232e-05,0.000114133045169864
33.0725,2.12565022232659e-05,0.000114390258318847
33.073,2.12195536063284e-05,0.00011464573004416
33.0735,2.11824421812698e-05,0.000114899428713075
33.074,2.11451715104312e-05,0.000115151322870336
33.0745,2.11077452149795e-05,0.000115401381243189
33.075,2.10701669745348e-05,0.000115649572746381
33.0755,2.10324405267824e-05,0.000115895866487124
33.076,2.09945696670693e-05,0.000116140231770021
33.0765,2.09565582479847e-05,0.00011638263810196
33.077,2.09184101789251e-05,0.000116623055196971
33.0775,2.08801294256442e-05,0.00011686145298105
33.078,2.0841720009787e-05,0.000117097801596941
33.0785,2.08031860084092e-05,0.000117332071408884
33.079,2.07645315534807e-05,0.000117564233007323
33.0795,2.07257608313744e-05,0.000117794257213575
33.08,2.06868780823402e-05,0.000118022115084464
33.0805,2.06478875999629e-05,0.000118247777916913
33.081,2.06087937306069e-05,0.00011847121725249
33.0815,2.05696008728444e-05,0.000118692404881926
33.082,2.05303134768703e-05,0.000118911312849579
33.0825,2.04909360439015e-05,0.000119127913457862
33.083,2.04514731255618e-05,0.000119342179271634
33.0835,2.0411929323253e-05,0.000119554083122536
33.084,2.03723092875109e-05,0.000119763598113296
33.0845,2.03326177173471e-05,0.000119970697621982
33.085,2.02928593595772e-05,0.000120175355306216
33.0855,2.02530390081338e-05,0.000120377545107339
33.086,2.0213161503367e-05,0.000120577241254537
33.0865,2.01732317313296e-05,0.000120774418268916
33.087,2.01332546230492e-05,0.000120969050967531
33.0875,2.00932351537865e-05,0.000121161114467375
33.088,2.00531783422798e-05,0.000121350584189314
33.0885,2.00130892499764e-05,0.000121537435861976
33.089,1.99729729802498e-05,0.000121721645525599
33.0895,1.99328346776047e-05,0.000121903189535819
33.09,1.98926795268675e-05,0.000122082044567421
33.0905,1.98525127523648e-05,0.000122258187618037
33.091,1.98123396170885e-05,0.000122431596011787
33.0915,1.97721654218475e-05,0.000122602247402886
33.092,1.97319955044076e-05,0.000122770119779185
33.0925,1.96918352386181e-05,0.000122935191465672
33.093,1.96516900335257e-05,0.000123097441127915
33.0935,1.96115653324769e-05,0.000123256847775461
33.094,1.9571466612207e-05,0.000123413390765174
33.0945,1.9531399381918e-05,0.000123567049804529
33.095,1.94913691823435e-05,0.000123717804954846
33.0955,1.94513815848027e-05,0.000123865636634478
33.096,1.94114421902421e-05,0.000124010525621939
33.0965,1.93715566282659e-05,0.00012415245305898
33.097,1.93317305561548e-05,0.000124291400453612
33.0975,1.9291969657874e-05,0.000124427349683075
33.098,1.92522796430694e-05,0.000124560282996743
33.0985,1.92126662460542e-05,0.000124690183018986
33.099,1.91731352247833e-05,0.000124817032751964
33.0995,1.91336923598181e-05,0.000124940815578375
33.1,1.90943434532814e-05,0.000125061515264133
33.1005,1.90550943278008e-05,0.000125179115961001
33.101,1.90159508254439e-05,0.000125293602209158
33.1015,1.89769188066425e-05,0.000125404958939712
33.102,1.89380041491079e-05,0.000125513171477147
33.1025,1.88992127467373e-05,0.000125618225541724
33.103,1.88605505085106e-05,0.000125720107251805
