Time_s,BCL_Envelope_Raw,BCC_Envelope_Raw
4.25,7.6454993094223e-06,2.82680462433527e-05
4.2505,7.64559034158293e-06,2.82596106826404e-05
4.251,7.6457299439647e-06,2.8251297219478e-05
4.2515,7.64591759325266e-06,2.82431053891792e-05
4.252,7.6461527607751e-06,2.8235034637787e-05
4.2525,7.64643491243834e-06,2.82270843225237e-05
4.253,7.64676350865675e-06,2.82192537122698e-05
4.2535,7.64713800427865e-06,2.82115419880715e-05
4.254,7.64755784850875e-06,2.82039482436775e-05
4.2545,7.64802248482776e-06,2.81964714861048e-05
4.255,7.64853135090984e-06,2.81891106362343e-05
4.2555,7.64908387853855e-06,2.81818645294353e-05
4.256,7.64967949352178e-06,2.81747319162196e-05
4.2565,7.65031761560647e-06,2.8167711462925e-05
4.257,7.65099765839348e-06,2.81608017524284e-05
4.2575,7.65171902925348e-06,2.8154001284887e-05
4.258,7.65248112924426e-06,2.81473084785092e-05
4.2585,7.65328335303013e-06,2.81407216703532e-05
4.259,7.65412508880393e-06,2.81342391171539e-05
4.2595,7.65500571821227e-06,2.81278589961777e-05
4.26,7.65592461628452e-06,2.81215794061044e-05
4.2605,7.65688115136601e-06,2.81153983679365e-05
4.261,7.65787468505608e-06,2.81093138259344e-05
4.2615,7.65890457215139e-06,2.81033236485796e-05
4.262,7.65997016059505e-06,2.80974256295615e-05
4.2625,7.66107079143195e-06,2.80916174887924e-05
4.263,7.66220579877093e-06,2.80858968734459e-05
4.2635,7.66337450975405e-06,2.80802613590218e-05
4.264,7.66457624453346e-06,2.80747084504345e-05
4.2645,7.66581031625633e-06,2.80692355831274e-05
4.265,7.66707603105807e-06,2.80638401242098e-05
4.2655,7.66837268806448e-06,2.80585193736191e-05
4.266,7.66969957940285e-06,2.80532705653063e-05
4.2665,7.67105599022267e-06,2.80480908684443e-05
4.267,7.67244119872608e-06,2.80429773886601e-05
4.2675,7.67385447620837e-06,2.80379271692898e-05
4.268,7.67529508710894e-06,2.80329371926567e-05
4.2685,7.67676228907276e-06,2.80280043813718e-05
4.269,7.67825533302278e-06,2.80231255996573e-05
4.2695,7.67977346324332e-06,2.80182976546929e-05
4.27,7.68131591747473e-06,2.80135172979838e-05
4.2705,7.68288192701937e-06,2.80087812267514e-05
4.271,7.68447071685922e-06,2.80040860853459e-05
4.2715,7.68608150578506e-06,2.79994284666799e-05
4.272,7.68771350653752e-06,2.79948049136843e-05
4.2725,7.68936592595998e-06,2.79902119207839e-05
4.273,7.6910379651635e-06,2.7985645935395e-05
4.2735,7.69272881970381e-06,2.79811033594428e-05
4.274,7.69443767977043e-06,2.79765805509e-05
4.2745,7.69616373038801e-06,2.79720738253451e-05
4.275,7.69790615162978e-06,2.79675794575429e-05
4.2755,7.69966411884326e-06,2.79630936830441e-05
4.276,7.70143680288804e-06,2.7958612699807e-05
4.2765,7.70322337038566e-06,2.79541326698396e-05
4.277,7.70502298398142e-06,2.79496497208634e-05
4.2775,7.70683480261808e-06,2.79451599479974e-05
4.278,7.70865798182126e-06,2.7940659415464e-05
4.2785,7.71049167399635e-06,2.79361441583149e-05
4.279,7.71233502873676e-06,2.79316101841781e-05
4.2795,7.71418719314331e-06,2.79270534750256e-05
4.28,7.71604731215448e-06,2.79224699889602e-05
4.2805,7.71791452888728e-06,2.79178556620233e-05
4.281,7.7197879849885e-06,2.79132064100206e-05
4.2815,7.72166682099594e-06,2.79085181303683e-05
4.282,7.72355017670942e-06,2.79037867039559e-05
4.2825,7.72543719157127e-06,2.78990079970275e-05
4.283,7.72732700505578e-06,2.78941778630803e-05
4.2835,7.72921875706745e-06,2.78892921447786e-05
4.284,7.73111158834755e-06,2.78843466758838e-05
4.2845,7.73300464088851e-06,2.78793372831988e-05
4.285,7.73489705835588e-06,2.78742597885265e-05
4.2855,7.73678798651721e-06,2.78691100106418e-05
4.286,7.73867657367744e-06,2.78638837672751e-05
4.2865,7.7405619711203e-06,2.78585768771079e-05
4.287,7.74244333355512e-06,2.78531851617793e-05
4.2875,7.74431981956858e-06,2.78477044479009e-05
4.288,7.74619059208072e-06,2.78421305690825e-05
4.2885,7.74805481880467e-06,2.78364593679635e-05
4.289,7.74991167270955e-06,2.78306866982519e-05
4.2895,7.75176033248575e-06,2.78248084267688e-05
4.29,7.75359998301213e-06,2.7818820435497e-05
4.2905,7.75542981582438e-06,2.78127186236316e-05
4.291,7.75724902958391e-06,2.78064989096336e-05
4.2915,7.75905683054652e-06,2.78001572332828e-05
4.292,7.7608524330302e-06,2.77936895577299e-05
4.2925,7.7626350598815e-06,2.77870918715463e-05
4.293,7.76440394293952e-06,2.77803601907705e-05
4.2935,7.76615832349712e-06,2.77734905609497e-05
4.294,7.76789745275852e-06,2.77664790591755e-05
4.2945,7.76962059229263e-06,2.77593217961134e-05
4.295,7.77132701448154e-06,2.7752014918024e-05
4.2955,7.77301600296348e-06,2.77445546087762e-05
4.296,7.7746868530696e-06,2.77369370918504e-05
4.2965,7.77633887225401e-06,2.77291586323328e-05
4.297,7.77797138051656e-06,2.77212155388974e-05
4.2975,7.77958371081757e-06,2.77131041657776e-05
4.298,7.78117520948427e-06,2.77048209147248e-05
4.2985,7.78274523660814e-06,2.76963622369536e-05
4.299,7.78429316643281e-06,2.76877246350723e-05
4.2995,7.78581838773193e-06,2.76789046649982e-05
4.3,7.78732030417652e-06,2.76698989378561e-05
4.3005,7.78879833469133e-06,2.76607041218589e-05
4.301,7.79025191379968e-06,2.76513169441691e-05
4.3015,7.7916804919562e-06,2.76417341927409e-05
4.302,7.793083535867e-06,2.76319527181405e-05
4.3025,7.79446052879665e-06,2.76219694353454e-05
4.303,7.79581097086151e-06,2.76117813255204e-05
4.3035,7.79713437930873e-06,2.76013854377702e-05
4.304,7.79843028878069e-06,2.75907788908687e-05
4.3045,7.79969825156409e-06,2.75799588749619e-05
4.305,7.80093783782358e-06,2.7568922653247e-05
4.3055,7.80214863581947e-06,2.75576675636245e-05
4.306,7.80333025210923e-06,2.75461910203249e-05
4.3065,7.8044823117326e-06,2.75344905155081e-05
4.307,7.80560445838017e-06,2.75225636208352e-05
4.3075,7.80669635454514e-06,2.75104079890131e-05
4.308,7.80775768165823e-06,2.74980213553103e-05
4.3085,7.80878814020559e-06,2.74854015390432e-05
4.309,7.80978744982946e-06,2.74725464450336e-05
4.3095,7.81075534941168e-06,2.74594540650352e-05
4.31,7.8116915971398e-06,2.74461224791296e-05
4.3105,7.81259597055594e-06,2.7432549857091e-05
4.311,7.81346826658823e-06,2.74187344597195e-05
4.3115,7.8143083015648e-06,2.74046746401416e-05
4.312,7.81511591121044e-06,2.73903688450783e-05
4.3125,7.81589095062569e-06,2.73758156160797e-05
4.313,7.8166332942487e-06,2.73610135907258e-05
4.3135,7.81734283579964e-06,2.73459615037927e-05
4.314,7.81801948820796e-06,2.73306581883836e-05
4.3145,7.81866318352248e-06,2.73151025770241e-05
4.315,7.81927387280445e-06,2.72992937027221e-05
4.3155,7.81985152600373e-06,2.72832306999892e-05
4.316,7.82039613181813e-06,2.72669128058265e-05
4.3165,7.82090769753613e-06,2.72503393606713e-05
4.317,7.82138624886313e-06,2.72335098093052e-05
4.3175,7.82183182973137e-06,2.7216423701723e-05
4.318,7.82224450209382e-06,2.71990806939609e-05
4.3185,7.8226243457023e-06,2.71814805488841e-05
4.319,7.82297145786995e-06,2.71636231369319e-05
4.3195,7.82328595321844e-06,2.71455084368213e-05
4.32,7.8235679634101e-06,2.71271365362063e-05
4.3205,7.82381763686529e-06,2.71085076322946e-05
4.321,7.82403513846525e-06,2.70896220324198e-05
4.3215,7.82422064924077e-06,2.70704801545691e-05
4.322,7.82437436604713e-06,2.7051082527868e-05
4.3225,7.82449650122563e-06,2.70314297930191e-05
4.323,7.82458728225234e-06,2.70115227026985e-05
4.3235,7.82464695137453e-06,2.6991362121907e-05
4.324,7.82467576523539e-06,2.69709490282788e-05
4.3245,7.82467399448785e-06,2.69502845123462e-05
4.325,7.82464192339782e-06,2.69293697777611e-05
4.3255,7.82457984943796e-06,2.69082061414737e-05
4.326,7.82448808287225e-06,2.68867950338675e-05
4.3265,7.82436694633241e-06,2.68651379988516e-05
4.327,7.82421677438666e-06,2.68432366939094e-05
4.3275,7.82403791310159e-06,2.68210928901036e-05
4.328,7.8238307195979e-06,2.67987084720373e-05
4.3285,7.82359556160056e-06,2.67760854377718e-05
4.329,7.82333281698426e-06,2.67532258986993e-05
4.3295,7.82304287331463e-06,2.6730132079372e-05
4.33,7.82272612738604e-06,2.67068063172862e-05
4.3305,7.82238298475643e-06,2.66832510626222e-05
4.331,7.82201385927994e-06,2.66594688779397e-05
4.3315,7.82161917263781e-06,2.66354624378279e-05
4.332,7.82119935386799e-06,2.66112345285113e-05
4.3325,7.8207548388943e-06,2.65867880474107e-05
4.333,7.82028607005517e-06,2.65621260026589e-05
4.3335,7.81979349563289e-06,2.65372515125717e-05
4.334,7.8192775693834e-06,2.65121678050741e-05
4.3345,7.81873875006733e-06,2.64868782170804e-05
4.335,7.81817750098254e-06,2.64613861938302e-05
4.3355,7.81759428949856e-06,2.64356952881774e-05
4.336,7.81698958659326e-06,2.64098091598353e-05
4.3365,7.81636386639224e-06,2.63837315745739e-05
4.337,7.81571760571097e-06,2.63574664033726e-05
4.3375,7.81505128360034e-06,2.63310176215259e-05
4.338,7.81436538089568e-06,2.63043893077031e-05
4.3385,7.81366037976972e-06,2.6277585642962e-05
4.339,7.81293676328978e-06,2.62506109097155e-05
4.3395,7.81219501497951e-06,2.62234694906538e-05
4.34,7.81143561838543e-06,2.61961658676192e-05
4.3405,7.81065905664869e-06,2.61687046204359e-05
4.341,7.80986581208224e-06,2.61410904256952e-05
4.3415,7.80905636575374e-06,2.61133280554939e-05
4.342,7.80823119707442e-06,2.60854223761288e-05
4.3425,7.80739078339425e-06,2.60573783467458e-05
4.343,7.80653559960355e-06,2.60292010179438e-05
4.3435,7.80566611774148e-06,2.60008955303353e-05
4.344,7.80478280661151e-06,2.59724671130615e-05
4.3445,7.80388613140429e-06,2.59439210822647e-05
4.345,7.80297655332814e-06,2.59152628395173e-05
4.3455,7.80205452924757e-06,2.58864978702089e-05
4.346,7.80112051133001e-06,2.58576317418909e-05
4.3465,7.80017494670122e-06,2.58286701025815e-05
4.347,7.79921827710953e-06,2.57996186790303e-05
4.3475,7.79825093859945e-06,2.57704832749439e-05
4.348,7.7972733611946e-06,2.57412697691744e-05
4.3485,7.79628596859062e-06,2.57119841138706e-05
4.349,7.79528917785793e-06,2.56826323325939e-05
4.3495,7.79428339915479e-06,2.56532205183996e-05
4.35,7.7932690354508e-06,2.56237548318847e-05
4.3505,7.79224648226099e-06,2.55942414992027e-05
4.351,7.79121612739061e-06,2.55646868100479e-05
4.3515,7.79017835069092e-06,2.55350971156077e-05
4.352,7.78913352382588e-06,2.55054788264865e-05
4.3525,7.78808201005003e-06,2.54758384105994e-05
4.353,7.78702416399751e-06,2.54461823910396e-05
4.3535,7.7859603314824e-06,2.54165173439174e-05
4.354,7.78489084931033e-06,2.53868498961753e-05
4.3545,7.78381604510149e-06,2.53571867233778e-05
4.355,7.78273623712511e-06,2.5327534547479e-05
4.3555,7.78165173414531e-06,2.52979001345686e-05
4.356,7.78056283527864e-06,2.52682902925982e-05
4.3565,7.779469829863e-06,2.52387118690889e-05
4.357,7.77837299733823e-06,2.52091717488225e-05
4.3575,7.77727260713818e-06,2.51796768515171e-05
4.358,7.77616891859436e-06,2.51502341294878e-05
4.3585,7.775062180851e-06,2.51208505652958e-05
4.359,7.77395263279149e-06,2.5091533169385e-05
4.3595,7.77284050297612e-06,2.50622889777084e-05
4.36,7.771726009591e-06,2.50331250493459e-05
4.3605,7.77060936040791e-06,2.50040484641136e-05
4.361,7.76949075275508e-06,2.49750663201667e-05
4.3615,7.7683703734986e-06,2.49461857315976e-05
4.362,7.76724839903441e-06,2.49174138260289e-05
4.3625,7.76612499529041e-06,2.48887577422046e-05
4.363,7.76500031773881e-06,2.4860224627579e-05
4.3635,7.76387451141809e-06,2.48318216359066e-05
4.364,7.76274771096469e-06,2.48035559248312e-05
4.3645,7.76162004065373e-06,2.47754346534783e-05
4.365,7.76049161444883e-06,2.47474649800506e-05
4.3655,7.75936253606036e-06,2.47196540594267e-05
4.366,7.75823289901201e-06,2.46920090407665e-05
4.3665,7.75710278671513e-06,2.46645370651207e-05
4.367,7.75597227255056e-06,2.4637245263049e-05
4.3675,7.75484141995747e-06,2.46101407522445e-05
4.368,7.75371028252876e-06,2.45832306351674e-05
4.3685,7.75257890411263e-06,2.45565219966873e-05
4.369,7.75144731891984e-06,2.45300219017361e-05
4.3695,7.75031555163614e-06,2.45037373929705e-05
4.37,7.74918361753962e-06,2.44776754884466e-05
4.3705,7.74805152262226e-06,2.44518431793061e-05
4.371,7.74691926371552e-06,2.44262474274754e-05
4.3715,7.74578682861938e-06,2.44008951633783e-05
4.372,7.74465419623458e-06,2.43757932836629e-05
4.3725,7.74352133669753e-06,2.43509486489435e-05
4.373,7.7423882115177e-06,2.43263680815583e-05
4.3735,7.7412547737171e-06,2.43020583633423e-05
4.374,7.74012096797146e-06,2.42780262334185e-05
4.3745,7.73898673075289e-06,2.42542783860046e-05
4.375,7.73785199047366e-06,2.42308214682391e-05
4.3755,7.73671666763068e-06,2.42076620780248e-05
4.376,7.73558067495045e-06,2.41848067618931e-05
4.3765,7.73444391753406e-06,2.41622620128867e-05
4.377,7.73330629300189e-06,2.41400342684649e-05
4.3775,7.73216769163771e-06,2.41181299084296e-05
4.378,7.7310279965317e-06,2.40965552528747e-05
4.3785,7.72988708372228e-06,2.40753165601593e-05
4.379,7.72874482233623e-06,2.40544200249054e-05
4.3795,7.72760107472686e-06,2.40338717760217e-05
4.38,7.72645569660994e-06,2.40136778747541e-05
4.3805,7.72530853719702e-06,2.39938443127637e-05
4.381,7.72415943932585e-06,2.39743770102339e-05
4.3815,7.72300823958786e-06,2.39552818140059e-05
4.382,7.72185476845207e-06,2.39365644957453e-05
4.3825,7.7206988503857e-06,2.39182307501394e-05
4.383,7.71954030397095e-06,2.39002861931263e-05
4.3835,7.71837894201811e-06,2.38827363601567e-05
4.384,7.7172145716746e-06,2.38655867044898e-05
4.3845,7.71604699452997e-06,2.38488425955244e-05
4.385,7.71487600671667e-06,2.3832509317166e-05
4.3855,7.71370139900635e-06,2.3816592066232e-05
4.386,7.71252295690168e-06,2.38010959508955e-05
4.3865,7.71134046072344e-06,2.37860259891693e-05
4.387,7.71015368569281e-06,2.37713871074326e-05
4.3875,7.70896240200877e-06,2.37571841389992e-05
4.388,7.70776637492047e-06,2.37434218227304e-05
4.3885,7.70656536479447e-06,2.37301048016936e-05
4.389,7.70535912717686e-06,2.37172376218664e-05
4.3895,7.70414741284998e-06,2.37048247308878e-05
4.39,7.70292996788383e-06,2.36928704768589e-05
4.3905,7.70170653368184e-06,2.36813791071907e-05
4.391,7.70047684702118e-06,2.36703547675035e-05
4.3915,7.69924064008738e-06,2.36598015005753e-05
4.392,7.69799764050336e-06,2.36497232453427e-05
4.3925,7.6967475713529e-06,2.36401238359526e-05
4.393,7.69549015119869e-06,2.36310070008676e-05
4.3935,7.69422509409499e-06,2.36223763620233e-05
4.394,7.69295210959518e-06,2.36142354340399e-05
4.3945,7.69167090275407e-06,2.36065876234879e-05
4.395,7.69038117412535e-06,2.35994362282076e-05
4.3955,7.68908261975405e-06,2.35927844366843e-05
4.396,7.68777493116416e-06,2.3586635327477e-05
4.3965,7.68645779534149e-06,2.35809918687041e-05
4.397,7.68513089471171e-06,2.35758569175825e-05
4.3975,7.68379390711367e-06,2.35712332200237e-05
4.398,7.68244650576798e-06,2.35671234102841e-05
4.3985,7.68108835924087e-06,2.35635300106718e-05
4.399,7.67971913140329e-06,2.35604554313084e-05
4.3995,7.67833848138528e-06,2.35579019699466e-05
4.4,7.67694606352558e-06,2.35558718118425e-05
4.4005,7.67554152731659e-06,2.35543670296838e-05
4.401,7.67412451734471e-06,2.35533895835723e-05
4.4015,7.67269467322636e-06,2.35529413210611e-05
4.402,7.67125162953972e-06,2.35530239772456e-05
4.4025,7.66979501575261e-06,2.35536391749088e-05
4.403,7.6683244561469e-06,2.35547884247187e-05
4.4035,7.66683956973961e-06,2.3556473125479e-05
4.404,7.6653399702013e-06,2.35586945644311e-05
4.4045,7.66382526577213e-06,2.35614539176071e-05
4.405,7.66229505917595e-06,2.35647522502335e-05
4.4055,7.66074894753301e-06,2.35685905171832e-05
4.406,7.65918652227151e-06,2.35729695634772e-05
4.4065,7.6576073690386e-06,2.35778901248326e-05
4.407,7.65601106761117e-06,2.35833528282579e-05
4.4075,7.65439719180675e-06,2.3589358192693e-05
4.408,7.65276530939523e-06,2.35959066296939e-05
4.4085,7.65111498201162e-06,2.36029984441613e-05
4.409,7.64944576507047e-06,2.361063383511e-05
4.4095,7.64775720768254e-06,2.36188128964811e-05
4.41,7.64604885257403e-06,2.36275356179938e-05
4.4105,7.64432023600925e-06,2.36368018860365e-05
4.411,7.64257088771684e-06,2.36466114845972e-05
4.4115,7.64080033082039e-06,2.36569640962302e-05
4.412,7.63900808177378e-06,2.36678593030614e-05
4.4125,7.63719365030175e-06,2.36792965878278e-05
4.413,7.63535653934618e-06,2.36912753349532e-05
4.4135,7.63349624501853e-06,2.37037948316579e-05
4.414,7.63161225655889e-06,2.37168542691026e-05
4.4145,7.62970405630207e-06,2.37304527435637e-05
4.415,7.62777111965111e-06,2.37445892576416e-05
4.4155,7.62581291505872e-06,2.37592627214997e-05
4.416,7.62382890401682e-06,2.37744719541332e-05
4.4165,7.62181854105474e-06,2.37902156846677e-05
4.417,7.61978127374618e-06,2.3806492553686e-05
4.4175,7.61771654272546e-06,2.38233011145835e-05
4.418,7.61562378171313e-06,2.38406398349504e-05
4.4185,7.61350241755134e-06,2.38585070979811e-05
4.419,7.61135187024909e-06,2.38769012039095e-05
4.4195,7.60917155303769e-06,2.38958203714706e-05
4.42,7.60696087243665e-06,2.39152627393866e-05
4.4205,7.60471922833014e-06,2.39352263678788e-05
4.421,7.60244601405428e-06,2.39557092402026e-05
4.4215,7.60014061649547e-06,2.39767092642072e-05
4.422,7.59780241619987e-06,2.39982242739177e-05
4.4225,7.59543078749428e-06,2.402025203114e-05
4.423,7.59302509861846e-06,2.40427902270876e-05
4.4235,7.59058471186908e-06,2.40658364840289e-05
4.424,7.58810898375539e-06,2.40893883569552e-05
4.4245,7.5855972651666e-06,2.41134433352674e-05
4.425,7.58304890155119e-06,2.41379988444827e-05
4.4255,7.58046323310791e-06,2.41630522479571e-05
4.426,7.57783959498879e-06,2.41886008486269e-05
4.4265,7.57517731751391e-06,2.42146418907647e-05
4.427,7.57247572639805e-06,2.42411725617516e-05
4.4275,7.56973414298914e-06,2.42681899938633e-05
4.428,7.56695188451844e-06,2.42956912660699e-05
4.4285,7.56412826436254e-06,2.43236734058471e-05
4.429,7.5612625923168e-06,2.43521333909997e-05
4.4295,7.5583541748805e-06,2.43810681514943e-05
4.43,7.55540231555327e-06,2.44104745713005e-05
4.4305,7.55240631514281e-06,2.44403494902403e-05
4.431,7.54936547208372e-06,2.44706897058426e-05
4.4315,7.54627908276722e-06,2.45014919752031e-05
4.432,7.54314644188165e-06,2.45327530168472e-05
4.4325,7.53996684276338e-06,2.45644695125944e-05
4.433,7.53673957775804e-06,2.45966381094237e-05
4.4335,7.53346393859176e-06,2.4629255421338e-05
4.434,7.53013921675217e-06,2.46623180312254e-05
4.4345,7.5267647038789e-06,2.46958224927178e-05
4.435,7.52333969216336e-06,2.47297653320439e-05
4.4355,7.51986347475749e-06,2.47641430498755e-05
4.436,7.51633534619118e-06,2.47989521231671e-05
4.4365,7.51275460279815e-06,2.48341890069852e-05
4.437,7.5091205431499e-06,2.4869850136328e-05
4.4375,7.50543246849759e-06,2.49059319279335e-05
4.438,7.50168968322137e-06,2.49424307820735e-05
4.4385,7.49789149528707e-06,2.49793430843338e-05
4.439,7.49403721670983e-06,2.50166652073772e-05
4.4395,7.49012616402434e-06,2.50543935126895e-05
4.44,7.48615765876149e-06,2.50925243523047e-05
4.4405,7.48213102793094e-06,2.51310540705096e-05
4.441,7.47804560450935e-06,2.51699790055249e-05
4.4415,7.47390072793392e-06,2.52092954911612e-05
4.442,7.46969574460067e-06,2.5248999858449e-05
4.4425,7.46543000836727e-06,2.52890884372403e-05
4.443,7.46110288105984e-06,2.53295575577813e-05
4.4435,7.45671373298327e-06,2.53704035522543e-05
4.444,7.45226194343465e-06,2.54116227562881e-05
4.4445,7.44774690121919e-06,2.54532115104359e-05
4.445,7.44316800516825e-06,2.549516616162e-05
4.4455,7.4385246646589e-06,2.55374830645423e-05
4.446,7.43381630013442e-06,2.55801585830603e-05
4.4465,7.42904234362518e-06,2.56231890915276e-05
4.447,7.42420223926942e-06,2.56665709760995e-05
4.4475,7.41929544383312e-06,2.57103006360015e-05
4.448,7.41432142722862e-06,2.5754374484761e-05
4.4485,7.40927967303107e-06,2.57987889514023e-05
4.449,7.40416967899236e-06,2.58435404816024e-05
4.4495,7.39899095755165e-06,2.58886255388088e-05
4.45,7.39374303634206e-06,2.59340406053175e-05
4.4505,7.38842545869264e-06,2.59797821833113e-05
4.451,7.3830377841251e-06,2.6025846795857e-05
4.4515,7.3775795888445e-06,2.60722309878624e-05
4.452,7.37205046622327e-06,2.61189313269912e-05
4.4525,7.36645002727765e-06,2.6165944404537e-05
4.453,7.360777901136e-06,2.62132668362549e-05
4.4535,7.35503373549804e-06,2.62608952631514e-05
4.454,7.34921719708429e-06,2.63088263522333e-05
4.4545,7.34332797207491e-06,2.63570567972132e-05
4.455,7.33736576653716e-06,2.64055833191756e-05
4.4555,7.33133030684064e-06,2.64544026672005e-05
4.456,7.32522134005947e-06,2.65035116189468e-05
4.4565,7.31903863436066e-06,2.65529069811956e-05
4.457,7.31278197937773e-06,2.66025855903524e-05
4.4575,7.30645118656896e-06,2.6652544312911e-05
4.458,7.30004608955942e-06,2.67027800458768e-05
4.4585,7.29356654446614e-06,2.67532897171504e-05
4.459,7.28701243020605e-06,2.68040702858734e-05
4.4595,7.2803836487861e-06,2.68551187427335e-05
4.46,7.27368012557544e-06,2.69064321102315e-05
4.4605,7.26690180955936e-06,2.69580074429093e-05
4.461,7.26004867357498e-06,2.70098418275394e-05
4.4615,7.2531207145284e-06,2.70619323832753e-05
4.462,7.24611795359348e-06,2.71142762617653e-05
4.4625,7.23904043639195e-06,2.71668706472267e-05
4.463,7.23188823315508e-06,2.72197127564848e-05
4.4635,7.22466143886699e-06,2.72727998389733e-05
4.464,7.21736017338956e-06,2.73261291766999e-05
4.4645,7.2099845815694e-06,2.7379698084175e-05
4.465,7.20253483332683e-06,2.7433503908305e-05
4.4655,7.19501112372731e-06,2.7487544028251e-05
4.466,7.18741367303549e-06,2.75418158552515e-05
4.4665,7.17974272675205e-06,2.7596316832411e-05
4.467,7.1719985556338e-06,2.76510444344547e-05
4.4675,7.16418145569706e-06,2.77059961674481e-05
4.468,7.15629174820474e-06,2.77611695684839e-05
4.4685,7.1483297796374e-06,2.78165622053357e-05
4.469,7.14029592164856e-06,2.78721716760784e-05
4.4695,7.13219057100462e-06,2.79279956086772e-05
4.47,7.1240141495099e-06,2.79840316605442e-05
4.4705,7.115767103917e-06,2.80402775180648e-05
4.471,7.10744990582311e-06,2.8096730896093e-05
4.4715,7.09906305155264e-06,2.81533895374166e-05
4.472,7.09060706202658e-06,2.82102512121938e-05
4.4725,7.08208248261903e-06,2.82673137173603e-05
4.473,7.07348988300133e-06,2.83245748760079e-05
4.4735,7.06482985697432e-06,2.83820325367349e-05
4.474,7.05610302228895e-06,2.84396845729686e-05
4.4745,7.04731002045593e-06,2.84975288822601e-05
4.475,7.0384515165448e-06,2.85555633855508e-05
4.4755,7.02952819897282e-06,2.8613786026412e-05
4.476,7.0205407792843e-06,2.86721947702569e-05
4.4765,7.01148999192074e-06,2.87307876035255e-05
4.477,7.00237659398231e-06,2.87895625328429e-05
4.4775,6.99320136498095e-06,2.88485175841514e-05
4.478,6.98396510658572e-06,2.89076508018169e-05
4.4785,6.97466864236071e-06,2.89669602477117e-05
4.479,6.96531281749591e-06,2.90264440002719e-05
4.4795,6.95589849853146e-06,2.90861001535332e-05
4.48,6.94642657307569e-06,2.91459268161449e-05
4.4805,6.93689794951719e-06,2.92059221103629e-05
4.481,6.92731355673137e-06,2.92660841710227e-05
4.4815,6.91767434378178e-06,2.93264111444945e-05
4.482,6.90798127961656e-06,2.93869011876194e-05
4.4825,6.89823535276018e-06,2.94475524666292e-05
4.483,6.88843757100086e-06,2.95083631560494e-05
4.4835,6.87858896107401e-06,2.95693314375866e-05
4.484,6.86869056834165e-06,2.96304554990016e-05
4.4845,6.85874345646843e-06,2.96917335329683e-05
4.485,6.84874870709425e-06,2.97531637359194e-05
4.4855,6.83870741950373e-06,2.981474430688e-05
4.486,6.82862071029293e-06,2.98764734462901e-05
4.4865,6.81848971303336e-06,2.99383493548156e-05
4.487,6.8083155779335e-06,3.00003702321506e-05
4.4875,6.79809947149823e-06,3.00625342758101e-05
4.488,6.78784257618602e-06,3.01248396799144e-05
4.4885,6.77754609006436e-06,3.01872846339658e-05
4.489,6.76721122646334e-06,3.02498673216187e-05
4.4895,6.75683921362762e-06,3.03125859194422e-05
4.49,6.74643129436694e-06,3.03754385956779e-05
4.4905,6.73598872570514e-06,3.04384235089902e-05
4.491,6.72551277852809e-06,3.05015388072133e-05
4.4915,6.71500473723033e-06,3.0564782626091e-05
4.492,6.7044658993609e-06,3.06281530880139e-05
4.4925,6.69389757526822e-06,3.0691648300751e-05
4.493,6.68330108774435e-06,3.0755266356178e-05
4.4935,6.67267777166867e-06,3.08190053290028e-05
4.494,6.66202897365103e-06,3.08828632754878e-05
4.4945,6.6513560516747e-06,3.094683823217e-05
4.495,6.64066037473889e-06,3.10109282145797e-05
4.4955,6.62994332250124e-06,3.10751312159576e-05
4.496,6.6192062849201e-06,3.11394452059712e-05
4.4965,6.60845066189676e-06,3.12038681294304e-05
4.497,6.59767786291769e-06,3.12683979050034e-05
4.4975,6.58688930669679e-06,3.13330324239318e-05
4.498,6.5760864208177e-06,3.13977695487461e-05
4.4985,6.56527064137613e-06,3.14626071119811e-05
4.499,6.55444341262235e-06,3.15275429148914e-05
4.4995,6.54360618660394e-06,3.15925747261672e-05
4.5,6.53276042280861e-06,3.16577002806502e-05
4.5005,6.52190758780762e-06,3.17229172780499e-05
4.501,6.51104915489949e-06,3.17882233816607e-05
4.5015,6.50018660375444e-06,3.185361621708e-05
4.502,6.48932142005955e-06,3.19190933709281e-05
4.5025,6.47845509516469e-06,3.19846523895698e-05
4.503,6.46758912572957e-06,3.20502907778389e-05
4.5035,6.45672501337172e-06,3.21160059977662e-05
4.504,6.44586426431583e-06,3.21817954673121e-05
4.5045,6.43500838904434e-06,3.22476565591037e-05
4.505,6.42415890194961e-06,3.23135865991783e-05
4.5055,6.4133173209878e-06,3.23795828657338e-05
4.506,6.40248516733448e-06,3.24456425878861e-05
4.5065,6.39166396504241e-06,3.25117629444356e-05
4.507,6.38085524070148e-06,3.25779410626421e-05
4.5075,6.37006052310105e-06,3.26441740170105e-05
4.508,6.35928134289481e-06,3.27104588280858e-05
4.5085,6.34851923226838e-06,3.27767924612598e-05
4.509,6.33777572460974e-06,3.28431718255885e-05
4.5095,6.32705235418259e-06,3.29095937726215e-05
4.51,6.31635065580271e-06,3.29760550952431e-05
4.5105,6.30567216451751e-06,3.30425525265261e-05
4.511,6.2950184152887e-06,3.31090827385984e-05
4.5115,6.28439094267812e-06,3.3175642341522e-05
4.512,6.27379128053686e-06,3.32422278821873e-05
4.5125,6.26322096169755e-06,3.33088358432205e-05
4.513,6.25268151766983e-06,3.33754626419069e-05
